ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link
2020-10-17,l871156,938 Oberland Dr,Oberland Dr,Pinecrest,Oshawa,$899999,3 baths,2+2 beds,https://oshawa.listing.ca/938-oberland-dr.E4938083.htm#pp-4a
2020-10-17,l871145,1013 Summitview Cres,Summitview Cres,Pinecrest,Oshawa,$688000,3 baths,3+1 beds,https://oshawa.listing.ca/1013-summitview-cres.E4937933.htm#pp-4b
2020-10-17,l871140,177 Iribelle Ave,Iribelle Ave,Windfields,Oshawa,$949900,3 baths,4 beds,https://oshawa.listing.ca/177-iribelle-ave.E4937875.htm#pp-4c
2020-10-17,l870988,2500 Hill Rise Crt 62,Hill Rise Crt,Windfields,Oshawa,$499000,3 baths,3 beds,https://oshawa.listing.ca/2500-hill-rise-crt-62.E4938736.htm#pp-4d
2020-10-17,l870407,55 William St 502,William St,McLaughlin,Oshawa,$359900,2 baths,2 beds,https://oshawa.listing.ca/55-william-st-502.E4937419.htm#pp-4e
2020-10-17,l869625,103 Brock St,Brock St,O\'Neill,Oshawa,$478800,2 baths,2 beds,https://oshawa.listing.ca/103-brock-st.E4936440.htm#pp-4f
2020-10-17,l869597,831 Ormond Dr,Ormond Dr,Samac,Oshawa,$850000,3 baths,4 beds,https://oshawa.listing.ca/831-ormond-dr.E4936012.htm#pp-4g
2020-10-17,l869407,460 Woodmount Dr 16,Woodmount Dr,Samac,Oshawa,$489900,2 baths,3 beds,https://oshawa.listing.ca/460-woodmount-dr-16.E4886799.htm#pp-4h
2020-10-17,l868935,1824 Dalhousie Cres,Dalhousie Cres,Samac,Oshawa,$619000,3 baths,3+1 beds,https://oshawa.listing.ca/1824-dalhousie-cres.E4935588.htm#pp-4i
2020-10-17,l868931,2364 Secreto Dr,Secreto Dr,Windfields,Oshawa,$879900,4 baths,4+1 beds,https://oshawa.listing.ca/2364-secreto-dr.E4935558.htm#pp-4j
2020-10-17,l868924,4661 Old Simcoe St,Old Simcoe St,Raglan,Oshawa,$1249000,4 baths,4 beds,https://oshawa.listing.ca/4661-old-simcoe-st.E4935452.htm#pp-4k
2020-10-17,l868474,454 Crestwood Dr,Crestwood Dr,O'Neill,Oshawa,$638000,2 baths,3 beds,https://oshawa.listing.ca/454-crestwood-dr.E4935013.htm#pp-4l
2020-10-17,l868363,1275 Simcoe St,Simcoe St,Lakeview,Oshawa,$575000,2 baths,3+1 beds,https://oshawa.listing.ca/1275-simcoe-st.E4934887.htm#pp-4m
2020-10-17,l867958,801 Groveland Ave,Groveland Ave,Taunton,Oshawa,$799900,3 baths,3 beds,https://oshawa.listing.ca/801-groveland-ave.E4934685.htm#pp-4n
2020-10-17,l867921,2204 Chevron Prince Path 404,Chevron Prince Path,Windfields,Oshawa,$549000,3 baths,4 beds,https://oshawa.listing.ca/2204-chevron-prince-path-404.E4934152.htm#pp-4o
2020-10-17,l867913,304 Niagara Dr,Niagara Dr,Samac,Oshawa,$849000,6 baths,3+4 beds,https://oshawa.listing.ca/304-niagara-dr.E4934092.htm#pp-4p
2020-10-17,l867772,1900 Simcoe St 524,Simcoe St,Samac,Oshawa,$174990,1 baths,0 beds,https://oshawa.listing.ca/1900-simcoe-st-524.E4934557.htm#pp-4q
2020-10-17,l867396,409 Arnhem Dr,Arnhem Dr,O\'Neill,Oshawa,$599000,2 baths,3 beds,https://oshawa.listing.ca/409-arnhem-dr.E4933505.htm#pp-4r
2020-10-17,l866096,17 Selleck Lane,Selleck Lane,Samac,Oshawa,$385000,0 baths,0 beds,https://oshawa.listing.ca/17-selleck-lane.E4931814.htm#pp-4s
2020-10-17,l866093,17 Selleck Lane,Selleck Lane,Samac,Oshawa,$889900,4 baths,2+1 beds,https://oshawa.listing.ca/17-selleck-lane.E4931802.htm#pp-4t
2020-10-17,l865311,793 Sundance Circ,Sundance Circ,Northglen,Oshawa,$849900,4 baths,4+1 beds,https://oshawa.listing.ca/793-sundance-circ.E4930865.htm#pp-4u
2020-10-17,l865170,55 William St 505,William St,O\'Neill,Oshawa,$379900,2 baths,3 beds,https://oshawa.listing.ca/55-william-st-505.E4931253.htm#pp-4v
2020-10-17,l864719,454 Centre St 114,Centre St,Central,Oshawa,$249900,2 baths,4 beds,https://oshawa.listing.ca/454-centre-st-114.E4930566.htm#pp-4w
2020-10-17,l864257,1100 Oxford St 142,Oxford St,Lakeview,Oshawa,$329900,2 baths,3 beds,https://oshawa.listing.ca/1100-oxford-st-142.E4929870.htm#pp-4x
2020-10-17,l863346,1821 Dalhousie Cres,Dalhousie Cres,Samac,Oshawa,$690000,3 baths,3+2 beds,https://oshawa.listing.ca/1821-dalhousie-cres.E4928659.htm#pp-4y
2020-10-17,l863343,1631 Frolis St,Frolis St,Taunton,Oshawa,$624990,3 baths,3 beds,https://oshawa.listing.ca/1631-frolis-st.E4928630.htm#pp-4z
2020-10-17,l862938,1011 Somerville St,Somerville St,Centennial,Oshawa,$727000,3 baths,4+1 beds,https://oshawa.listing.ca/1011-somerville-st.E4927986.htm#pp-50
2020-10-17,l862778,457 Ritson Rd,Ritson Rd,O'Neill,Oshawa,$449900,1 baths,3 beds,https://oshawa.listing.ca/457-ritson-rd.E4928214.htm#pp-51
2020-10-17,l862328,217 Graburn Ave,Graburn Ave,Central,Oshawa,$585000,2 baths,2+2 beds,https://oshawa.listing.ca/217-graburn-ave.E4927543.htm#pp-52
2020-10-17,l861922,33 Erie St,Erie St,Lakeview,Oshawa,$500000,1 baths,3 beds,https://oshawa.listing.ca/33-erie-st.E4926786.htm#pp-53
2020-10-17,l861917,412 Lanark Dr,Lanark Dr,McLaughlin,Oshawa,$599900,2 baths,5 beds,https://oshawa.listing.ca/412-lanark-dr.E4926722.htm#pp-54
2020-10-17,l861766,55 William St 606,William St,O\'Neill,Oshawa,$365000,2 baths,2 beds,https://oshawa.listing.ca/55-william-st-606.E4927334.htm#pp-55
2020-10-17,l861450,157 Olive Ave,Olive Ave,Central,Oshawa,$289800,2 baths,2 beds,https://oshawa.listing.ca/157-olive-ave.E4926126.htm#pp-56
2020-10-17,l861394,121 Woodbine Pl,Woodbine Pl,Windfields,Oshawa,$798000,3 baths,4 beds,https://oshawa.listing.ca/121-woodbine-pl.E4926287.htm#pp-57
2020-10-17,l860533,1268 Ludlow Crt,Ludlow Crt,Centennial,Oshawa,$560000,2 baths,3 beds,https://oshawa.listing.ca/1268-ludlow-crt.E4925343.htm#pp-58
2020-10-17,l859988,824 Kilkenny Crt,Kilkenny Crt,Vanier,Oshawa,$500000,2 baths,4 beds,https://oshawa.listing.ca/824-kilkenny-crt.E4924849.htm#pp-59
2020-10-17,l858605,1178 Somerville St,Somerville St,Centennial,Oshawa,$629900,2 baths,3+1 beds,https://oshawa.listing.ca/1178-somerville-st.E4922663.htm#pp-5a
2020-10-17,l858601,984 Coyston Dr,Coyston Dr,Eastdale,Oshawa,$799000,3 baths,4 beds,https://oshawa.listing.ca/984-coyston-dr.E4922625.htm#pp-5b
2020-10-17,l858086,1186 Attersley Dr,Attersley Dr,Pinecrest,Oshawa,$599000,1 baths,3 beds,https://oshawa.listing.ca/1186-attersley-dr.E4922300.htm#pp-5c
2020-10-17,l856336,77 Banting Ave,Banting Ave,Central,Oshawa,$389999,1 baths,2+1 beds,https://oshawa.listing.ca/77-banting-ave.E4920234.htm#pp-5d
2020-10-17,l855467,816 Fetchison Dr,Fetchison Dr,Taunton,Oshawa,$1149000,5 baths,4+3 beds,https://oshawa.listing.ca/816-fetchison-dr.E4919333.htm#pp-5e
2020-10-17,l854886,889 Greenleaf Circ,Greenleaf Circ,Taunton,Oshawa,$849900,4 baths,4+1 beds,https://oshawa.listing.ca/889-greenleaf-circ.E4918282.htm#pp-5f
2020-10-17,l854871,290 Hambly Rd,Hambly Rd,Raglan,Oshawa,$549900,1 baths,2 beds,https://oshawa.listing.ca/290-hambly-rd.E4918093.htm#pp-5g
2020-10-17,l853365,2469 Secreto Dr,Secreto Dr,Windfields,Oshawa,$1068000,4 baths,4 beds,https://oshawa.listing.ca/2469-secreto-dr.E4916672.htm#pp-5h
2020-10-17,l852760,372 Britannia Ave,Britannia Ave,Kedron,Oshawa,$999999,4 baths,4+1 beds,https://oshawa.listing.ca/372-britannia-ave.E4915767.htm#pp-5i
2020-10-17,l852347,15 Knights Rd,Knights Rd,Lakeview,Oshawa,$519900,2 baths,3 beds,https://oshawa.listing.ca/15-knights-rd.E4915093.htm#pp-5j
2020-10-17,l852209,2500 Hill Rise Crt 47,Hill Rise Crt,Windfields,Oshawa,$529888,3 baths,3 beds,https://oshawa.listing.ca/2500-hill-rise-crt-47.E4915596.htm#pp-5k
2020-10-17,l852204,1900 Simcoe St 830,Simcoe St,Samac,Oshawa,$169900,1 baths,0 beds,https://oshawa.listing.ca/1900-simcoe-st-830.E4915372.htm#pp-5l
2020-10-17,l849581,63 Albany St,Albany St,Central,Oshawa,$4100000,0 baths,0 beds,https://oshawa.listing.ca/63-albany-st.E4911982.htm#pp-5m
2020-10-17,l849189,408 Chandos Crt,Chandos Crt,Lakeview,Oshawa,$549900,2 baths,3 beds,https://oshawa.listing.ca/408-chandos-crt.E4911528.htm#pp-5n
2020-10-17,l849180,2440 Dress Circle Cres,Dress Circle Cres,Windfields,Oshawa,$948000,3 baths,4 beds,https://oshawa.listing.ca/2440-dress-circle-cres.E4911285.htm#pp-5o
2020-10-17,l843958,1151 Conlin Rd,Conlin Rd,Kedron,Oshawa,$1365000,2 baths,4 beds,https://oshawa.listing.ca/1151-conlin-rd.E4909009.htm#pp-5p
2020-10-17,l843205,593 Wilson Rd,Wilson Rd,Eastdale,Oshawa,$639900,2 baths,3 beds,https://oshawa.listing.ca/593-wilson-rd.E4908567.htm#pp-5q
2020-10-17,l843186,236 Olive Ave,Olive Ave,Central,Oshawa,$725000,4 baths,4 beds,https://oshawa.listing.ca/236-olive-ave.E4908218.htm#pp-5r
2020-10-17,l841399,1900 Simcoe St 405,Simcoe St,Samac,Oshawa,$199999,1 baths,0 beds,https://oshawa.listing.ca/1900-simcoe-st-405.E4906447.htm#pp-5s
2020-10-17,l839283,531 Ritson Rd,Ritson Rd,O'Neill,Oshawa,$680000,2 baths,3+2 beds,https://oshawa.listing.ca/531-ritson-rd.E4903908.htm#pp-5t
2020-10-17,l839066,1111 Wilson Rd 44,Wilson Rd,Pinecrest,Oshawa,$539900,2 baths,2 beds,https://oshawa.listing.ca/1111-wilson-rd-44.E4903500.htm#pp-5u
2020-10-17,l838707,1495 Townline Rd,Townline Rd,Taunton,Oshawa,$2500000,0 baths,0 beds,https://oshawa.listing.ca/1495-townline-rd.E4902993.htm#pp-5v
2020-10-17,l838706,1495 Townline Rd,Townline Rd,Taunton,Oshawa,$2500000,0 baths,0 beds,https://oshawa.listing.ca/1495-townline-rd.E4902967.htm#pp-5w
2020-10-17,l838700,1495 Townline Rd,Townline Rd,Taunton,Oshawa,$2500000,0 baths,0 beds,https://oshawa.listing.ca/1495-townline-rd.E4902943.htm#pp-5x
2020-10-17,l836191,70 Albert St,Albert St,Central,Oshawa,$1049000,0 baths,0 beds,https://oshawa.listing.ca/70-albert-st.E4900026.htm#pp-5y
2020-10-17,l835724,199 Symington Ave,Symington Ave,Windfields,Oshawa,$1035000,5 baths,4 beds,https://oshawa.listing.ca/199-symington-ave.E4899561.htm#pp-5z
2020-10-17,l830598,235 Dearborn Ave,Dearborn Ave,O\'Neill,Oshawa,$629000,4 baths,5+2 beds,https://oshawa.listing.ca/235-dearborn-ave.E4893123.htm#pp-60
2020-10-17,l827855,2454 Equestrian Cres,Equestrian Cres,Windfields,Oshawa,$1099000,4 baths,4 beds,https://oshawa.listing.ca/2454-equestrian-cres.E4890224.htm#pp-61
2020-10-17,l826528,3370 Simcoe St,Simcoe St,Rural Oshawa,Oshawa,$735900,1 baths,2 beds,https://oshawa.listing.ca/3370-simcoe-st.E4888608.htm#pp-62
2020-10-17,l826516,982 Regent Dr,Regent Dr,Eastdale,Oshawa,$749900,2 baths,3+3 beds,https://oshawa.listing.ca/982-regent-dr.E4888522.htm#pp-63
2020-10-17,l826510,1431 Springwater Cres,Springwater Cres,Taunton,Oshawa,$799900,4 baths,4+1 beds,https://oshawa.listing.ca/1431-springwater-cres.E4888465.htm#pp-64
2020-10-17,l825963,109 Grandview St,Grandview St,Donevan,Oshawa,$859000,2 baths,4+1 beds,https://oshawa.listing.ca/109-grandview-st.E4887791.htm#pp-65
2020-10-17,l823764,524 Cromwell Ave,Cromwell Ave,Vanier,Oshawa,$249000,0 baths,0 beds,https://oshawa.listing.ca/524-cromwell-ave.E4885311.htm#pp-66
2020-10-17,l820966,1780 Simcoe St 99,Simcoe St,Samac,Oshawa,$405000,3 baths,3 beds,https://oshawa.listing.ca/1780-simcoe-st-99.E4881699.htm#pp-67
2020-10-17,l812745,1900 Simcoe St 513,Simcoe St,Samac,Oshawa,$227000,1 baths,0 beds,https://oshawa.listing.ca/1900-simcoe-st-513.E4871737.htm#pp-68
2020-10-17,l811280,270 Conlin Rd,Conlin Rd,Kedron,Oshawa,$899900,3 baths,3+1 beds,https://oshawa.listing.ca/270-conlin-rd.E4869992.htm#pp-69
2020-10-17,l804198,157 Centre St,Centre St,Central,Oshawa,$599900,2 baths,3+1 beds,https://oshawa.listing.ca/157-centre-st.E4861226.htm#pp-6a
2020-10-17,l801089,138 Columbus Rd,Columbus Rd,Columbus,Oshawa,$1249900,3 baths,2+3 beds,https://oshawa.listing.ca/138-columbus-rd.E4857685.htm#pp-6b
2020-10-17,l796116,253 Sinclair Ave,Sinclair Ave,Vanier,Oshawa,$550000,3 baths,3+1 beds,https://oshawa.listing.ca/253-sinclair-ave.E4850839.htm#pp-6c
2020-10-17,l794712,1900 Simcoe St 616,Simcoe St,Samac,Oshawa,$187888,1 baths,0 beds,https://oshawa.listing.ca/1900-simcoe-st-616.E4850546.htm#pp-6d
2020-10-17,l794707,1900 Simcoe St 615,Simcoe St,Samac,Oshawa,$187888,1 baths,0 beds,https://oshawa.listing.ca/1900-simcoe-st-615.E4850443.htm#pp-6e
2020-10-17,l792374,634 Albert St,Albert St,Lakeview,Oshawa,$575000,1 baths,3 beds,https://oshawa.listing.ca/634-albert-st.E4847131.htm#pp-6f
2020-10-17,l790093,280 Symington Crt,Symington Crt,Windfields,Oshawa,$950000,4 baths,4 beds,https://oshawa.listing.ca/280-symington-crt.E4844675.htm#pp-6g
2020-10-17,l787898,82 Montrave Ave,Montrave Ave,Vanier,Oshawa,$738888,1 baths,1 beds,https://oshawa.listing.ca/82-montrave-ave.E4842029.htm#pp-6h
2020-10-17,l784409,3260 Northview Crt,Northview Crt,Columbus,Oshawa,$799900,0 baths,0 beds,https://oshawa.listing.ca/3260-northview-crt.E4837696.htm#pp-6i
2020-10-17,l781589,351 Bond St,Bond St,O'Neill,Oshawa,$1250000,4 baths,2+1 beds,https://oshawa.listing.ca/351-bond-st.E4834471.htm#pp-6j
2020-10-17,l779303,83 Columbus Rd,Columbus Rd,Columbus,Oshawa,$1999000,0 baths,0 beds,https://oshawa.listing.ca/83-columbus-rd.E4832112.htm#pp-6k
2020-10-17,l770791,291 Olive Ave,Olive Ave,Central,Oshawa,$979990,3 baths,5 beds,https://oshawa.listing.ca/291-olive-ave.E4812668.htm#pp-6l
2020-10-17,l733350,1195 Coates Rd,Coates Rd,Rural Oshawa,Oshawa,$599900,0 baths,0 beds,https://oshawa.listing.ca/1195-coates-rd.E4775839.htm#pp-6m
2020-10-17,l675949,164 Division St,Division St,O'Neill,Oshawa,$999000,3 baths,3+2 beds,https://oshawa.listing.ca/164-division-st.E4700357.htm#pp-6n
2020-10-17,l675624,166 Division St,Division St,O\'Neill,Oshawa,$1099000,4 baths,5+1 beds,https://oshawa.listing.ca/166-division-st.E4700138.htm#pp-6o
2020-10-19,l888452,123 Central Park Blvd,Central Park Blvd,Central,Oshawa,$549999,2 baths,3 beds,https://oshawa.listing.ca/123-central-park-blvd.E4959029.htm#pp-2
2020-10-19,l888440,1178 Somerville St,Somerville St,Centennial,Oshawa,$614900,2 baths,3+1 beds,https://oshawa.listing.ca/1178-somerville-st.E4958860.htm#pp-3
2020-10-19,l888438,1493 Aldergrove Dr,Aldergrove Dr,Taunton,Oshawa,$949900,3 baths,4 beds,https://oshawa.listing.ca/1493-aldergrove-dr.E4958819.htm#pp-4
2020-10-19,l888429,695 Masson St,Masson St,Centennial,Oshawa,$729900,2 baths,4 beds,https://oshawa.listing.ca/695-masson-st.E4958787.htm#pp-5
2020-10-19,l888303,55 William St 815,William St,McLaughlin,Oshawa,$345900,2 baths,2 beds,https://oshawa.listing.ca/55-william-st-815.E4958891.htm#pp-6
2020-10-19,l887992,316 Albert St,Albert St,Central,Oshawa,$685000,4 baths,6 beds,https://oshawa.listing.ca/316-albert-st.E4958461.htm#pp-7
2020-10-19,l887979,301 Phillip Murray Ave,Phillip Murray Ave,Lakeview,Oshawa,$399000,2 baths,3 beds,https://oshawa.listing.ca/301-phillip-murray-ave.E4958342.htm#pp-8
2020-10-19,l887978,1455 Park Rd,Park Rd,Lakeview,Oshawa,$575000,2 baths,3+1 beds,https://oshawa.listing.ca/1455-park-rd.E4958339.htm#pp-9
2020-10-19,l887842,1270 Trowbridge Dr,Trowbridge Dr,Centennial,Oshawa,$559900,2 baths,3+1 beds,https://oshawa.listing.ca/1270-trowbridge-dr.E4958300.htm#pp-a
2020-10-19,l887722,2310 Chevron Prince Path,Chevron Prince Path,Windfields,Oshawa,$559000,3 baths,4 beds,https://oshawa.listing.ca/2310-chevron-prince-path.E4958128.htm#pp-b
2020-10-19,l887632,132 Centre St,Centre St,O'Neill,Oshawa,$599000,2 baths,4+1 beds,https://oshawa.listing.ca/132-centre-st.E4957810.htm#pp-c
2020-10-19,l887619,415 Aztec Dr,Aztec Dr,McLaughlin,Oshawa,$749900,3 baths,3 beds,https://oshawa.listing.ca/415-aztec-dr.E4957833.htm#pp-d
2020-10-19,l887585,406 Rossland Rd,Rossland Rd,McLaughlin,Oshawa,$699000,2 baths,3+1 beds,https://oshawa.listing.ca/406-rossland-rd.E4957988.htm#pp-e
2020-10-19,l887346,8 Vancouver Crt,Vancouver Crt,Vanier,Oshawa,$489900,2 baths,3 beds,https://oshawa.listing.ca/8-vancouver-crt.E4957756.htm#pp-f
2020-10-19,l887345,2364 Secreto Dr,Secreto Dr,Windfields,Oshawa,$879900,4 baths,4+1 beds,https://oshawa.listing.ca/2364-secreto-dr.E4957737.htm#pp-g
2020-10-19,l887342,280 Symington Crt,Symington Crt,Windfields,Oshawa,$979990,4 baths,4 beds,https://oshawa.listing.ca/280-symington-crt.E4957682.htm#pp-h
2020-10-20,l889394,75 Ritson Rd,Ritson Rd,O'Neill,Oshawa,$499900,2 baths,5+2 beds,https://oshawa.listing.ca/75-ritson-rd.E4960173.htm#pp-2
2020-10-20,l889379,131 Taunton Rd 502,Taunton Rd,Centennial,Oshawa,$398900,2 baths,3 beds,https://oshawa.listing.ca/131-taunton-rd-502.E4960191.htm#pp-3
2020-10-20,l889270,1900 Simcoe St 441,Simcoe St,Samac,Oshawa,$179900,1 baths,0 beds,https://oshawa.listing.ca/1900-simcoe-st-441.E4959955.htm#pp-4
2020-10-20,l888986,2068 Bridle Rd,Bridle Rd,Windfields,Oshawa,$799000,4 baths,4 beds,https://oshawa.listing.ca/2068-bridle-rd.E4959853.htm#pp-5
2020-10-20,l888979,755 Gifford St,Gifford St,Farewell,Oshawa,$500000,1 baths,2 beds,https://oshawa.listing.ca/755-gifford-st.E4959677.htm#pp-6
2020-10-20,l888973,282 Haig St,Haig St,O\'Neill,Oshawa,$399000,1 baths,2 beds,https://oshawa.listing.ca/282-haig-st.E4959483.htm#pp-7
2020-10-20,l888971,71 Niagara Dr,Niagara Dr,Samac,Oshawa,$699999,4 baths,3+2 beds,https://oshawa.listing.ca/71-niagara-dr.E4959408.htm#pp-8
2020-10-20,l888970,202 Hillside Ave,Hillside Ave,Vanier,Oshawa,$474880,2 baths,3 beds,https://oshawa.listing.ca/202-hillside-ave.E4959396.htm#pp-9
2020-10-20,l888963,715 Grandview St 54,Grandview St,Pinecrest,Oshawa,$619900,4 baths,3 beds,https://oshawa.listing.ca/715-grandview-st-54.E4959343.htm#pp-a
2020-10-20,l888801,1900 Simcoe St 542,Simcoe St,Samac,Oshawa,$179900,1 baths,0 beds,https://oshawa.listing.ca/1900-simcoe-st-542.E4959943.htm#pp-b
2020-10-20,l889804,648 Deauville Crt,Deauville Crt,Pinecrest,Oshawa,$499900,2 baths,1+2 beds,https://oshawa.listing.ca/648-deauville-crt.E4960690.htm#pp-2
2020-10-20,l889794,299 Fairlawn Crt,Fairlawn Crt,McLaughlin,Oshawa,$449000,2 baths,3 beds,https://oshawa.listing.ca/299-fairlawn-crt.E4960565.htm#pp-3
2020-10-20,l889791,117 Patricia Ave,Patricia Ave,O'Neill,Oshawa,$499900,1 baths,2 beds,https://oshawa.listing.ca/117-patricia-ave.E4960509.htm#pp-4
2020-10-20,l889789,195 Niagara Dr,Niagara Dr,Samac,Oshawa,$699900,3 baths,4 beds,https://oshawa.listing.ca/195-niagara-dr.E4960457.htm#pp-5
2020-10-20,l889779,195 Taunton Rd,Taunton Rd,Centennial,Oshawa,$399900,2 baths,3 beds,https://oshawa.listing.ca/195-taunton-rd.E4960311.htm#pp-6
2020-10-20,l889765,1249 Tall Pine Ave,Tall Pine Ave,Pinecrest,Oshawa,$829900,3 baths,4 beds,https://oshawa.listing.ca/1249-tall-pine-ave.E4960230.htm#pp-7
2020-10-21,l890738,1220 Valley Dr,Valley Dr,Lakeview,Oshawa,$499900,2 baths,3+1 beds,https://oshawa.listing.ca/1220-valley-dr.E4961778.htm#pp-2
2020-10-21,l890733,325 Killarney Crt,Killarney Crt,Lakeview,Oshawa,$399900,2 baths,3 beds,https://oshawa.listing.ca/325-killarney-crt.E4961735.htm#pp-3
2020-10-21,l890639,564 Mary St,Mary St,O'Neill,Oshawa,$598500,1 baths,3 beds,https://oshawa.listing.ca/564-mary-st.E4961650.htm#pp-4
2020-10-21,l890330,480 Eulalie Ave,Eulalie Ave,Central,Oshawa,$499900,2 baths,3 beds,https://oshawa.listing.ca/480-eulalie-ave.E4961314.htm#pp-5
2020-10-21,l890319,2588 Bromus Path 136,Bromus Path,Windfields,Oshawa,$575000,3 baths,4 beds,https://oshawa.listing.ca/2588-bromus-path-136.E4961049.htm#pp-6
2020-10-21,l890311,412 Oshawa Blvd,Oshawa Blvd,O\'Neill,Oshawa,$474900,2 baths,3 beds,https://oshawa.listing.ca/412-oshawa-blvd.E4960932.htm#pp-7
2020-10-21,l890303,750 Gaspe Ave,Gaspe Ave,Lakeview,Oshawa,$594000,2 baths,3+2 beds,https://oshawa.listing.ca/750-gaspe-ave.E4960820.htm#pp-8
2020-10-21,l890302,1248 Somerville St,Somerville St,Centennial,Oshawa,$499900,1 baths,3 beds,https://oshawa.listing.ca/1248-somerville-st.E4960818.htm#pp-9
2020-10-21,l890300,1154 Tall Pine Ave,Tall Pine Ave,Pinecrest,Oshawa,$649000,3 baths,3 beds,https://oshawa.listing.ca/1154-tall-pine-ave.E4960810.htm#pp-a
2020-10-21,l890299,108 Harmony Rd,Harmony Rd,Donevan,Oshawa,$649900,2 baths,2+1 beds,https://oshawa.listing.ca/108-harmony-rd.E4960784.htm#pp-b
2020-10-21,l890160,1100 Oxford St 47,Oxford St,Lakeview,Oshawa,$275000,2 baths,3 beds,https://oshawa.listing.ca/1100-oxford-st-47.E4961530.htm#pp-c
2020-10-21,l890140,450 Bristol Cres 18,Bristol Cres,Vanier,Oshawa,$399000,2 baths,3 beds,https://oshawa.listing.ca/450-bristol-cres-18.E4960985.htm#pp-d
2020-10-22,l892334,506 Charrington Ave,Charrington Ave,Centennial,Oshawa,$599900,3 baths,3 beds,https://oshawa.listing.ca/506-charrington-ave.E4963861.htm#pp-2
2020-10-22,l892323,153 Barkley Cres,Barkley Cres,Vanier,Oshawa,$524900,2 baths,3 beds,https://oshawa.listing.ca/153-barkley-cres.E4963704.htm#pp-3
2020-10-22,l892321,461 Gibbons St,Gibbons St,McLaughlin,Oshawa,$569900,2 baths,3 beds,https://oshawa.listing.ca/461-gibbons-st.E4963681.htm#pp-4
2020-10-22,l892320,551 Wychwood St,Wychwood St,O'Neill,Oshawa,$580000,2 baths,3 beds,https://oshawa.listing.ca/551-wychwood-st.E4963640.htm#pp-5
2020-10-22,l892316,2270 Chevron Prince Path,Chevron Prince Path,Windfields,Oshawa,$549000,3 baths,4 beds,https://oshawa.listing.ca/2270-chevron-prince-path.E4963622.htm#pp-6
2020-10-22,l892312,1821 Dalhousie Cres,Dalhousie Cres,Samac,Oshawa,$629000,3 baths,3+2 beds,https://oshawa.listing.ca/1821-dalhousie-cres.E4963604.htm#pp-7
2020-10-22,l892306,1569 Simcoe St 116,Simcoe St,Samac,Oshawa,$630000,3 baths,3 beds,https://oshawa.listing.ca/1569-simcoe-st-116.E4963551.htm#pp-8
2020-10-22,l892293,724 Margaret St,Margaret St,Lakeview,Oshawa,$450000,1 baths,3 beds,https://oshawa.listing.ca/724-margaret-st.E4963426.htm#pp-9
2020-10-22,l892292,182 Adelaide Ave,Adelaide Ave,O\'Neill,Oshawa,$449000,2 baths,2+1 beds,https://oshawa.listing.ca/182-adelaide-ave.E4963424.htm#pp-a
2020-10-22,l892288,745 Clifton Dr,Clifton Dr,Centennial,Oshawa,$599000,2 baths,3+1 beds,https://oshawa.listing.ca/745-clifton-dr.E4963402.htm#pp-b
2020-10-22,l892285,1160 Middlebury Ave,Middlebury Ave,Taunton,Oshawa,$675000,3 baths,4 beds,https://oshawa.listing.ca/1160-middlebury-ave.E4963381.htm#pp-c
2020-10-22,l892284,1379 Sharbot St,Sharbot St,Lakeview,Oshawa,$529999,2 baths,3 beds,https://oshawa.listing.ca/1379-sharbot-st.E4963375.htm#pp-d
2020-10-22,l892283,1202 Norman Crt,Norman Crt,Donevan,Oshawa,$499000,2 baths,3+1 beds,https://oshawa.listing.ca/1202-norman-crt.E4963370.htm#pp-e
2020-10-22,l892281,446 Bernhard Cres,Bernhard Cres,O\'Neill,Oshawa,$659900,2 baths,4 beds,https://oshawa.listing.ca/446-bernhard-cres.E4963347.htm#pp-f
2020-10-22,l892280,306 Fernwood Ave,Fernwood Ave,O\'Neill,Oshawa,$499900,2 baths,4 beds,https://oshawa.listing.ca/306-fernwood-ave.E4963345.htm#pp-g
2020-10-22,l892150,1780 Simcoe St 99,Simcoe St,Samac,Oshawa,$405000,3 baths,3 beds,https://oshawa.listing.ca/1780-simcoe-st-99.E4963387.htm#pp-h
2020-10-22,l891996,2584 Bromus Path,Bromus Path,Windfields,Oshawa,$568000,3 baths,4 beds,https://oshawa.listing.ca/2584-bromus-path.E4963331.htm#pp-i
2020-10-22,l891991,162 Elizabeth St,Elizabeth St,McLaughlin,Oshawa,$789900,3 baths,2 beds,https://oshawa.listing.ca/162-elizabeth-st.E4963289.htm#pp-j
2020-10-22,l891953,137 Hyperion Crt,Hyperion Crt,Windfields,Oshawa,$948000,4 baths,4 beds,https://oshawa.listing.ca/137-hyperion-crt.E4963267.htm#pp-k
2020-10-22,l891936,1027 Schooling Drive Dr,Schooling Drive Dr,Taunton,Oshawa,$879000,4 baths,4+1 beds,https://oshawa.listing.ca/1027-schooling-drive-dr.E4963272.htm#pp-l
2020-10-22,l891932,292 Festhubert St,Festhubert St,Central,Oshawa,$469000,1 baths,2+1 beds,https://oshawa.listing.ca/292-festhubert-st.E4963082.htm#pp-m
2020-10-22,l891890,531 Dorchester Dr,Dorchester Dr,Vanier,Oshawa,$469000,3 baths,3 beds,https://oshawa.listing.ca/531-dorchester-dr.E4963055.htm#pp-n
