ID,Address,Street,Neighbourhood,City,Price,Bathroom,Bedroom,Link
2020-10-17,l854742,4800 Highway 7 Rd 502,Highway 7 Rd,West Woodbridge,Vaughan,$599000,1 baths,2 beds,https://vaughan.listing.ca/4800-highway-7-rd-502.N4918408.htm#g7-f1
2020-10-17,l854739,1 Maison Parc Crt 717,Maison Parc Crt,Lakeview Estates,Vaughan,$529999,1 baths,1 beds,https://vaughan.listing.ca/1-maison-parc-crt-717.N4918388.htm#g7-f2
2020-10-17,l854736,8302 Islington Ave 117,Islington Ave,Islington Woods,Vaughan,$678800,2 baths,2+1 beds,https://vaughan.listing.ca/8302-islington-ave-117.N4918326.htm#g7-f3
2020-10-17,l854494,98 Moody Dr,Moody Dr,Kleinburg,Vaughan,$1549900,4 baths,5 beds,https://vaughan.listing.ca/98-moody-dr.N4917968.htm#g7-f4
2020-10-17,l854372,207 Elena Cres,Elena Cres,Maple,Vaughan,$1299000,4 baths,3+1 beds,https://vaughan.listing.ca/207-elena-cres.N4917692.htm#g7-f5
2020-10-17,l854293,7250 Yonge St 403,Yonge St,Crestwood-Springfarm-Yorkhill,Vaughan,$604900,2 baths,2+1 beds,https://vaughan.listing.ca/7250-yonge-st-403.N4917761.htm#g7-f6
2020-10-17,l854024,22 Francesca Crt,Francesca Crt,East Woodbridge,Vaughan,$2200000,5 baths,4 beds,https://vaughan.listing.ca/22-francesca-crt.N4917583.htm#g7-f7
2020-10-17,l854018,26 Francesca Crt,Francesca Crt,East Woodbridge,Vaughan,$2200000,5 baths,4 beds,https://vaughan.listing.ca/26-francesca-crt.N4917507.htm#g7-f8
2020-10-17,l854009,11 Rosebud Crt,Rosebud Crt,Kleinburg,Vaughan,$4299000,6 baths,4 beds,https://vaughan.listing.ca/11-rosebud-crt.N4917345.htm#g7-f9
2020-10-17,l854006,10 Munro Clse,Munro Clse,Maple,Vaughan,$2399995,5 baths,5+3 beds,https://vaughan.listing.ca/10-munro-clse.N4917338.htm#g7-fa
2020-10-17,l854002,119 St Nicholas Cres,St Nicholas Cres,Vellore Village,Vaughan,$1699000,5 baths,4+1 beds,https://vaughan.listing.ca/119-st-nicholas-cres.N4917263.htm#g7-fb
2020-10-17,l853976,1 Muzich Pl,Muzich Pl,East Woodbridge,Vaughan,$4288000,6 baths,4 beds,https://vaughan.listing.ca/1-muzich-pl.N4916975.htm#g7-fc
2020-10-17,l853971,82 Secret Garden Crt,Secret Garden Crt,Kleinburg,Vaughan,$2388000,4 baths,4 beds,https://vaughan.listing.ca/82-secret-garden-crt.N4916943.htm#g7-fd
2020-10-17,l853768,9431 Jane St 102,Jane St,Maple,Vaughan,$494900,1 baths,1 beds,https://vaughan.listing.ca/9431-jane-st-102.N4917674.htm#g7-fe
2020-10-17,l853759,100 Arbors Lane 109,Arbors Lane,West Woodbridge,Vaughan,$759000,2 baths,2 beds,https://vaughan.listing.ca/100-arbors-lane-109.N4917551.htm#g7-ff
2020-10-17,l853757,281 Woodbridge Ave A32,Woodbridge Ave,West Woodbridge,Vaughan,$649000,2 baths,2 beds,https://vaughan.listing.ca/281-woodbridge-ave-a32.N4917485.htm#g7-fg
2020-10-17,l853755,2900 Highway 7 Rd 1607,Highway 7 Rd,Concord,Vaughan,$589000,2 baths,1+1 beds,https://vaughan.listing.ca/2900-highway-7-rd-1607.N4917462.htm#g7-fh
2020-10-17,l853430,1 Glenngarry Cres,Glenngarry Cres,Maple,Vaughan,$1099000,4 baths,3 beds,https://vaughan.listing.ca/1-glenngarry-cres.N4916688.htm#g7-fi
2020-10-17,l853429,69 Coral Acres Dr,Coral Acres Dr,Patterson,Vaughan,$2000000,4 baths,4 beds,https://vaughan.listing.ca/69-coral-acres-dr.N4916655.htm#g7-fj
2020-10-17,l853422,205 Via Toscana Dr,Via Toscana Dr,Vellore Village,Vaughan,$1299900,5 baths,4 beds,https://vaughan.listing.ca/205-via-toscana-dr.N4916594.htm#g7-fk
2020-10-17,l853410,198 Novaview Cres,Novaview Cres,East Woodbridge,Vaughan,$1899000,5 baths,4 beds,https://vaughan.listing.ca/198-novaview-cres.N4916494.htm#g7-fl
2020-10-17,l853408,40 Pennycross Crt,Pennycross Crt,Islington Woods,Vaughan,$2237800,6 baths,5+2 beds,https://vaughan.listing.ca/40-pennycross-crt.N4916479.htm#g7-fm
2020-10-17,l853384,100 Nasir Cres,Nasir Cres,Maple,Vaughan,$849000,4 baths,3 beds,https://vaughan.listing.ca/100-nasir-cres.N4916193.htm#g7-fn
2020-10-17,l853146,121 Woodbridge Ave 400,Woodbridge Ave,West Woodbridge,Vaughan,$735000,2 baths,2+1 beds,https://vaughan.listing.ca/121-woodbridge-ave-400.N4916925.htm#g7-fo
2020-10-17,l853127,9235 Jane St 511,Jane St,Maple,Vaughan,$659800,2 baths,2 beds,https://vaughan.listing.ca/9235-jane-st-511.N4916185.htm#g7-fp
2020-10-17,l852783,93 Glenmanor Way,Glenmanor Way,Crestwood-Springfarm-Yorkhill,Vaughan,$1198000,4 baths,4+1 beds,https://vaughan.listing.ca/93-glenmanor-way.N4915886.htm#g7-fq
2020-10-17,l852714,49 Beverley Glen Blvd,Beverley Glen Blvd,Beverley Glen,Vaughan,$949800,3 baths,3 beds,https://vaughan.listing.ca/49-beverley-glen-blvd.N4915783.htm#g7-fr
2020-10-17,l852458,249 Upper Post Rd,Upper Post Rd,Patterson,Vaughan,$2199000,5 baths,4+1 beds,https://vaughan.listing.ca/249-upper-post-rd.N4915592.htm#g7-fs
2020-10-17,l852435,330 Charlton Ave,Charlton Ave,Brownridge,Vaughan,$1058000,3 baths,3+1 beds,https://vaughan.listing.ca/330-charlton-ave.N4915369.htm#g7-ft
2020-10-17,l852424,19 Brougham Dr,Brougham Dr,East Woodbridge,Vaughan,$889800,3 baths,3 beds,https://vaughan.listing.ca/19-brougham-dr.N4915207.htm#g7-fu
2020-10-17,l852399,9846 Keele St,Keele St,Maple,Vaughan,$1750000,3 baths,4 beds,https://vaughan.listing.ca/9846-keele-st.N4914960.htm#g7-fv
2020-10-17,l852394,7651 Keele St,Keele St,Concord,Vaughan,$2200000,0 baths,0 beds,https://vaughan.listing.ca/7651-keele-st.N4679050.htm#g7-fw
2020-10-17,l852393,7661 Keele St,Keele St,Concord,Vaughan,$2200000,0 baths,0 beds,https://vaughan.listing.ca/7661-keele-st.N4679048.htm#g7-fx
2020-10-17,l852242,24 William Farr Lane 08,William Farr Lane,West Woodbridge,Vaughan,$1150000,3 baths,3+1 beds,https://vaughan.listing.ca/24-william-farr-lane-08.N4915741.htm#g7-fy
2020-10-17,l852234,9431 Jane St 111,Jane St,Maple,Vaughan,$484900,1 baths,1 beds,https://vaughan.listing.ca/9431-jane-st-111.N4915568.htm#g7-fz
2020-10-17,l852226,1 Maison Parc Crt 402,Maison Parc Crt,Lakeview Estates,Vaughan,$719000,2 baths,2 beds,https://vaughan.listing.ca/1-maison-parc-crt-402.N4915359.htm#g7-g0
2020-10-17,l852223,7900 Bathurst St 822,Bathurst St,Beverley Glen,Vaughan,$499000,1 baths,1 beds,https://vaughan.listing.ca/7900-bathurst-st-822.N4915301.htm#g7-g1
2020-10-17,l852217,4700 Highway 7 Rd 315,Highway 7 Rd,East Woodbridge,Vaughan,$519900,1 baths,1 beds,https://vaughan.listing.ca/4700-highway-7-rd-315.N4915173.htm#g7-g2
2020-10-17,l851929,16 Halo Crt,Halo Crt,Patterson,Vaughan,$1788000,4 baths,5 beds,https://vaughan.listing.ca/16-halo-crt.N4914825.htm#g7-g3
2020-10-17,l851901,126 Cooks Mill Cres,Cooks Mill Cres,Patterson,Vaughan,$2379990,3 baths,4 beds,https://vaughan.listing.ca/126-cooks-mill-cres.N4914572.htm#g7-g4
2020-10-17,l851898,40 Troon Ave,Troon Ave,Rural Vaughan,Vaughan,$897800,4 baths,3+1 beds,https://vaughan.listing.ca/40-troon-ave.N4914567.htm#g7-g5
2020-10-17,l851880,90 Flatbush Ave,Flatbush Ave,East Woodbridge,Vaughan,$2780000,5 baths,4+1 beds,https://vaughan.listing.ca/90-flatbush-ave.N4914331.htm#g7-g6
2020-10-17,l851623,3905 Major Mackenzie Dr 219,Major Mackenzie Dr,Vellore Village,Vaughan,$659000,3 baths,2 beds,https://vaughan.listing.ca/3905-major-mackenzie-dr-219.N4914443.htm#g7-g7
2020-10-17,l851298,898 Portage Pkwy 4710,Portage Pkwy,Vaughan Corporate Centre,Vaughan,$448900,1 baths,1 beds,https://vaughan.listing.ca/898-portage-pkwy-4710.N4914104.htm#g7-g8
2020-10-17,l851231,49 Thornbank Rd,Thornbank Rd,Uplands,Vaughan,$5980000,9 baths,5+2 beds,https://vaughan.listing.ca/49-thornbank-rd.N4913993.htm#g7-g9
2020-10-17,l851230,62 Carrier Cres,Carrier Cres,Patterson,Vaughan,$999000,4 baths,3+1 beds,https://vaughan.listing.ca/62-carrier-cres.N4913992.htm#g7-ga
2020-10-17,l851228,61 Longview Cres,Longview Cres,Islington Woods,Vaughan,$3499000,7 baths,4+1 beds,https://vaughan.listing.ca/61-longview-cres.N4913982.htm#g7-gb
2020-10-17,l851145,520 Steeles Ave 506,Steeles Ave,Crestwood-Springfarm-Yorkhill,Vaughan,$469900,1 baths,1 beds,https://vaughan.listing.ca/520-steeles-ave-506.N4913968.htm#g7-gc
2020-10-17,l851143,9909 Pine Valley Dr 216,Pine Valley Dr,Vellore Village,Vaughan,$869000,2 baths,1 beds,https://vaughan.listing.ca/9909-pine-valley-dr-216.N4913930.htm#g7-gd
2020-10-17,l850932,219 Sonoma Blvd,Sonoma Blvd,Sonoma Heights,Vaughan,$1388800,3 baths,4+1 beds,https://vaughan.listing.ca/219-sonoma-blvd.N4913083.htm#g7-ge
2020-10-17,l850895,126 Benjamin Hood Cres,Benjamin Hood Cres,Patterson,Vaughan,$859000,4 baths,3 beds,https://vaughan.listing.ca/126-benjamin-hood-cres.N4913695.htm#g7-gf
2020-10-17,l850779,59 Cardish St,Cardish St,Kleinburg,Vaughan,$3248000,6 baths,4 beds,https://vaughan.listing.ca/59-cardish-st.N4913019.htm#g7-gg
2020-10-17,l850758,39 Elmway Crt,Elmway Crt,Patterson,Vaughan,$2899000,6 baths,5+1 beds,https://vaughan.listing.ca/39-elmway-crt.N4913566.htm#g7-gh
2020-10-17,l850711,95 Caproni Dr,Caproni Dr,Maple,Vaughan,$1299000,4 baths,3+2 beds,https://vaughan.listing.ca/95-caproni-dr.N4913130.htm#g7-gi
2020-10-17,l850704,70 Tahir St,Tahir St,Vellore Village,Vaughan,$899800,4 baths,4+1 beds,https://vaughan.listing.ca/70-tahir-st.N4912988.htm#g7-gj
2020-10-17,l850586,9235 Jane St 1406,Jane St,Maple,Vaughan,$1188800,3 baths,2 beds,https://vaughan.listing.ca/9235-jane-st-1406.N4913807.htm#g7-gk
2020-10-17,l850585,520 Steeles Ave 104,Steeles Ave,Crestwood-Springfarm-Yorkhill,Vaughan,$459900,1 baths,1 beds,https://vaughan.listing.ca/520-steeles-ave-104.N4913523.htm#g7-gl
2020-10-17,l850441,88 Promenade Circ 1203,Promenade Circ,Brownridge,Vaughan,$557000,1 baths,1+1 beds,https://vaughan.listing.ca/88-promenade-circ-1203.N4913544.htm#g7-gm
2020-10-17,l850422,99 Eagle Rock Way 1011,Eagle Rock Way,Rural Vaughan,Vaughan,$999999,3 baths,2+1 beds,https://vaughan.listing.ca/99-eagle-rock-way-1011.N4913216.htm#g7-gn
2020-10-17,l850251,11 Colton Cres,Colton Cres,Islington Woods,Vaughan,$2795000,7 baths,4+1 beds,https://vaughan.listing.ca/11-colton-cres.N4912922.htm#g7-go
2020-10-17,l850250,53 Benoit St,Benoit St,Vellore Village,Vaughan,$849000,4 baths,4 beds,https://vaughan.listing.ca/53-benoit-st.N4912919.htm#g7-gp
2020-10-17,l850247,24 Tuscan Woods Tr,Tuscan Woods Tr,Sonoma Heights,Vaughan,$1549000,5 baths,5 beds,https://vaughan.listing.ca/24-tuscan-woods-tr.N4912874.htm#g7-gq
2020-10-17,l850239,140 Fox Hound Cres,Fox Hound Cres,Vellore Village,Vaughan,$1248000,4 baths,4+1 beds,https://vaughan.listing.ca/140-fox-hound-cres.N4912781.htm#g7-gr
2020-10-17,l850214,25 Payson Ave,Payson Ave,Crestwood-Springfarm-Yorkhill,Vaughan,$2280000,7 baths,5+1 beds,https://vaughan.listing.ca/25-payson-ave.N4912553.htm#g7-gs
2020-10-17,l849995,110 Promenade Circ 814,Promenade Circ,Brownridge,Vaughan,$598000,2 baths,2 beds,https://vaughan.listing.ca/110-promenade-circ-814.N4912934.htm#g7-gt
2020-10-17,l849722,137 Moraine Hill Dr,Moraine Hill Dr,Patterson,Vaughan,$1949900,5 baths,4 beds,https://vaughan.listing.ca/137-moraine-hill-dr.N4912191.htm#g7-gu
2020-10-17,l849602,69 Downing Blvd,Downing Blvd,Uplands,Vaughan,$1449000,4 baths,4+1 beds,https://vaughan.listing.ca/69-downing-blvd.N4911923.htm#g7-gv
2020-10-17,l849598,9 Via Romano Blvd,Via Romano Blvd,Patterson,Vaughan,$1629000,5 baths,4+1 beds,https://vaughan.listing.ca/9-via-romano-blvd.N4911863.htm#g7-gw
2020-10-17,l849533,9225 Jane St C97,Jane St,Maple,Vaughan,$35000,0 baths,0 beds,https://vaughan.listing.ca/9225-jane-st-c97.N4912072.htm#g7-gx
2020-10-17,l849219,44 Crimson Forest Dr,Crimson Forest Dr,Maple,Vaughan,$1345000,4 baths,4 beds,https://vaughan.listing.ca/44-crimson-forest-dr.N4911266.htm#g7-gy
2020-10-17,l849218,99 Annsleywood Crt,Annsleywood Crt,Kleinburg,Vaughan,$2399900,6 baths,4 beds,https://vaughan.listing.ca/99-annsleywood-crt.N4911254.htm#g7-gz
2020-10-17,l849215,74 Woodgreen Dr,Woodgreen Dr,Islington Woods,Vaughan,$2398888,7 baths,4+1 beds,https://vaughan.listing.ca/74-woodgreen-dr.N4911167.htm#g7-h0
2020-10-17,l849214,22 Crestridge Dr,Crestridge Dr,Patterson,Vaughan,$1198000,4 baths,3+1 beds,https://vaughan.listing.ca/22-crestridge-dr.N4911159.htm#g7-h1
2020-10-17,l849020,5 Oldfield St,Oldfield St,Maple,Vaughan,$3200000,7 baths,5+1 beds,https://vaughan.listing.ca/5-oldfield-st.N4910957.htm#g7-h2
2020-10-17,l849018,12 Salamander Crt,Salamander Crt,Rural Vaughan,Vaughan,$1345000,3 baths,3 beds,https://vaughan.listing.ca/12-salamander-crt.N4910918.htm#g7-h3
2020-10-17,l849006,464 Apple Blossom Dr,Apple Blossom Dr,Patterson,Vaughan,$1569000,5 baths,4+1 beds,https://vaughan.listing.ca/464-apple-blossom-dr.N4910757.htm#g7-h4
2020-10-17,l849002,79 Israel Zilber Dr,Israel Zilber Dr,Patterson,Vaughan,$998888,4 baths,3+1 beds,https://vaughan.listing.ca/79-israel-zilber-dr.N4910735.htm#g7-h5
2020-10-17,l848988,33 Mintwood Rd,Mintwood Rd,Patterson,Vaughan,$1278000,4 baths,4 beds,https://vaughan.listing.ca/33-mintwood-rd.N4910623.htm#g7-h6
2020-10-17,l848816,8201 Islington Ave 106,Islington Ave,Islington Woods,Vaughan,$548000,1 baths,1+1 beds,https://vaughan.listing.ca/8201-islington-ave-106.N4911603.htm#g7-h7
2020-10-17,l848806,81 Townsgate Dr 402,Townsgate Dr,Crestwood-Springfarm-Yorkhill,Vaughan,$489000,1 baths,2 beds,https://vaughan.listing.ca/81-townsgate-dr-402.N4911442.htm#g7-h8
2020-10-17,l848525,99 Eagle Rock Way 826,Eagle Rock Way,Maple,Vaughan,$675000,2 baths,2+1 beds,https://vaughan.listing.ca/99-eagle-rock-way-826.N4911023.htm#g7-h9
2020-10-17,l848510,898 Portage Pkwy 2102,Portage Pkwy,Vaughan Corporate Centre,Vaughan,$838000,2 baths,3 beds,https://vaughan.listing.ca/898-portage-pkwy-2102.N4910593.htm#g7-ha
2020-10-17,l848505,7900 Bathurst St 1125,Bathurst St,Beverley Glen,Vaughan,$712000,2 baths,2+1 beds,https://vaughan.listing.ca/7900-bathurst-st-1125.N4910432.htm#g7-hb
2020-10-17,l848268,304 Firglen Rdge,Firglen Rdge,Islington Woods,Vaughan,$1588000,4 baths,4+2 beds,https://vaughan.listing.ca/304-firglen-rdge.N4910355.htm#g7-hc
2020-10-17,l844203,107 Maverick Cres,Maverick Cres,Patterson,Vaughan,$1688800,4 baths,4 beds,https://vaughan.listing.ca/107-maverick-cres.N4909797.htm#g7-hd
2020-10-17,l844079,49 Bachman Dr,Bachman Dr,Maple,Vaughan,$1164990,3 baths,4 beds,https://vaughan.listing.ca/49-bachman-dr.N4909393.htm#g7-he
2020-10-17,l844069,7698 Kipling Ave,Kipling Ave,Vaughan Grove,Vaughan,$988800,3 baths,2+3 beds,https://vaughan.listing.ca/7698-kipling-ave.N4909341.htm#g7-hf
2020-10-17,l844029,225 Sylvadene Pkwy,Sylvadene Pkwy,East Woodbridge,Vaughan,$3888000,7 baths,4 beds,https://vaughan.listing.ca/225-sylvadene-pkwy.N4909263.htm#g7-hg
2020-10-17,l844025,341 Summeridge Dr,Summeridge Dr,Patterson,Vaughan,$1548000,3 baths,4 beds,https://vaughan.listing.ca/341-summeridge-dr.N4909249.htm#g7-hh
2020-10-17,l843986,31 Longbridge Rd,Longbridge Rd,Uplands,Vaughan,$1760000,3 baths,3+1 beds,https://vaughan.listing.ca/31-longbridge-rd.N4909050.htm#g7-hi
2020-10-17,l843710,8302 Islington Ave 417,Islington Ave,Islington Woods,Vaughan,$689000,2 baths,2+1 beds,https://vaughan.listing.ca/8302-islington-ave-417.N4909506.htm#g7-hj
2020-10-17,l843310,29 Strong Ave,Strong Ave,Patterson,Vaughan,$2139000,5 baths,4+2 beds,https://vaughan.listing.ca/29-strong-ave.N4908957.htm#g7-hk
2020-10-17,l843284,38 Jaimie Rd,Jaimie Rd,Brownridge,Vaughan,$899900,2 baths,3 beds,https://vaughan.listing.ca/38-jaimie-rd.N4908657.htm#g7-hl
2020-10-17,l843265,87 Katerina Ave,Katerina Ave,Beverley Glen,Vaughan,$1299000,4 baths,4+1 beds,https://vaughan.listing.ca/87-katerina-ave.N4908373.htm#g7-hm
2020-10-17,l843257,44 Wallace St,Wallace St,West Woodbridge,Vaughan,$1389000,3 baths,4 beds,https://vaughan.listing.ca/44-wallace-st.N4908275.htm#g7-hn
2020-10-17,l843233,122 Golden Tr B9-6,Golden Tr,Patterson,Vaughan,$1199990,4 baths,3 beds,https://vaughan.listing.ca/122-golden-tr-b9-6.N4908071.htm#g7-ho
2020-10-17,l843231,118 Golden Tr B9-5,Golden Tr,Patterson,Vaughan,$1189990,4 baths,3 beds,https://vaughan.listing.ca/118-golden-tr-b9-5.N4908052.htm#g7-hp
2020-10-17,l843040,9225 Jane St 1409,Jane St,Maple,Vaughan,$635888,2 baths,2+1 beds,https://vaughan.listing.ca/9225-jane-st-1409.N4908847.htm#g7-hq
2020-10-17,l843029,60 Disera Dr 602,Disera Dr,Beverley Glen,Vaughan,$619999,2 baths,2 beds,https://vaughan.listing.ca/60-disera-dr-602.N4908546.htm#g7-hr
2020-10-17,l842677,324 Carrier Cres,Carrier Cres,Patterson,Vaughan,$1688000,5 baths,5 beds,https://vaughan.listing.ca/324-carrier-cres.N4908033.htm#g7-hs
2020-10-17,l842676,54 Golden Tr B7-1,Golden Tr,Patterson,Vaughan,$1189990,3 baths,4 beds,https://vaughan.listing.ca/54-golden-tr-b7-1.N4908028.htm#g7-ht
2020-10-17,l842675,185 Jeanne Dr,Jeanne Dr,East Woodbridge,Vaughan,$999000,4 baths,6+2 beds,https://vaughan.listing.ca/185-jeanne-dr.N4908012.htm#g7-hu
2020-10-17,l842661,243 Sassafras Circ,Sassafras Circ,Patterson,Vaughan,$999900,4 baths,3 beds,https://vaughan.listing.ca/243-sassafras-circ.N4907838.htm#g7-hv
2020-10-17,l842652,68 Treasure Rd,Treasure Rd,Maple,Vaughan,$1399000,4 baths,4+1 beds,https://vaughan.listing.ca/68-treasure-rd.N4907751.htm#g7-hw
2020-10-17,l842651,546 Vellore Woods Blvd,Vellore Woods Blvd,Vellore Village,Vaughan,$1069000,4 baths,3+1 beds,https://vaughan.listing.ca/546-vellore-woods-blvd.N4907736.htm#g7-hx
2020-10-17,l842643,25 Tremblay Ave,Tremblay Ave,Vellore Village,Vaughan,$1348000,4 baths,5 beds,https://vaughan.listing.ca/25-tremblay-ave.N4907642.htm#g7-hy
2020-10-17,l842453,9225 Jane St 1505,Jane St,Maple,Vaughan,$649900,2 baths,2 beds,https://vaughan.listing.ca/9225-jane-st-1505.N4908125.htm#g7-hz
2020-10-17,l842452,7900 Bathurst St 824,Bathurst St,Beverley Glen,Vaughan,$758888,2 baths,2 beds,https://vaughan.listing.ca/7900-bathurst-st-824.N4908054.htm#g7-i0
2020-10-17,l842428,24 Woodstream Blvd 414,Woodstream Blvd,Vaughan Grove,Vaughan,$615000,2 baths,1+1 beds,https://vaughan.listing.ca/24-woodstream-blvd-414.N4907477.htm#g7-i1
2020-10-17,l842059,99 Giordano Way,Giordano Way,Patterson,Vaughan,$1649000,5 baths,4+1 beds,https://vaughan.listing.ca/99-giordano-way.N4907189.htm#g7-i2
2020-10-17,l842057,211 Woodland Acres Cres,Woodland Acres Cres,Rural Vaughan,Vaughan,$3750000,6 baths,4+1 beds,https://vaughan.listing.ca/211-woodland-acres-cres.N4907183.htm#g7-i3
2020-10-17,l842047,9 Bluenose St,Bluenose St,Vaughan Grove,Vaughan,$675900,2 baths,2 beds,https://vaughan.listing.ca/9-bluenose-st.N4907093.htm#g7-i4
2020-10-17,l842044,367 Flamingo Rd,Flamingo Rd,Uplands,Vaughan,$2699000,6 baths,6 beds,https://vaughan.listing.ca/367-flamingo-rd.N4907082.htm#g7-i5
2020-10-17,l841976,60 Disera Dr 1104,Disera Dr,Beverley Glen,Vaughan,$729000,2 baths,2+1 beds,https://vaughan.listing.ca/60-disera-dr-1104.N4907145.htm#g7-i6
2020-10-17,l841863,243 Shale Cres,Shale Cres,Patterson,Vaughan,$1629000,5 baths,4+2 beds,https://vaughan.listing.ca/243-shale-cres.N4906655.htm#g7-i7
2020-10-17,l841818,181 Parktree Dr # 31,Parktree Dr,Maple,Vaughan,$879000,4 baths,4 beds,https://vaughan.listing.ca/181-parktree-dr-31.N4906766.htm#g7-i8
2020-10-17,l841794,115 Dante Crt,Dante Crt,East Woodbridge,Vaughan,$1488000,4 baths,4 beds,https://vaughan.listing.ca/115-dante-crt.N4906509.htm#g7-i9
2020-10-17,l841681,39 Chipmunk Tr,Chipmunk Tr,Vellore Village,Vaughan,$1398000,5 baths,4+1 beds,https://vaughan.listing.ca/39-chipmunk-tr.N4906163.htm#g7-ia
2020-10-17,l841553,41 Via Piani,Via Piani,Vellore Village,Vaughan,$1479900,4 baths,4 beds,https://vaughan.listing.ca/41-via-piani.N4906425.htm#g7-ib
2020-10-17,l841546,475 Sonoma Blvd,Sonoma Blvd,Sonoma Heights,Vaughan,$1318800,4 baths,4 beds,https://vaughan.listing.ca/475-sonoma-blvd.N4906318.htm#g7-ic
2020-10-17,l841432,7900 Bathurst St 421,Bathurst St,Beverley Glen,Vaughan,$534900,2 baths,1+1 beds,https://vaughan.listing.ca/7900-bathurst-st-421.N4906960.htm#g7-id
2020-10-17,l841189,77 Clarence St,Clarence St,West Woodbridge,Vaughan,$1099000,4 baths,4 beds,https://vaughan.listing.ca/77-clarence-st.N4905359.htm#g7-ie
2020-10-17,l841168,61 Arista Gate,Arista Gate,Islington Woods,Vaughan,$1450000,5 baths,5 beds,https://vaughan.listing.ca/61-arista-gate.N4905553.htm#g7-if
2020-10-17,l841113,76 Canyon Gate Cres,Canyon Gate Cres,Maple,Vaughan,$1099000,4 baths,5 beds,https://vaughan.listing.ca/76-canyon-gate-cres.N4905387.htm#g7-ig
2020-10-17,l840733,9235 Jane St 1505,Jane St,Maple,Vaughan,$779000,2 baths,2 beds,https://vaughan.listing.ca/9235-jane-st-1505.N4905977.htm#g7-ih
2020-10-17,l840724,898 Portage Pkwy 4609,Portage Pkwy,Vaughan Corporate Centre,Vaughan,$669000,2 baths,2 beds,https://vaughan.listing.ca/898-portage-pkwy-4609.N4905612.htm#g7-ii
2020-10-17,l840425,1 Maison Park Crt 403,Maison Park Crt,Lakeview Estates,Vaughan,$495000,1 baths,1 beds,https://vaughan.listing.ca/1-maison-park-crt-403.N4905236.htm#g7-ij
2020-10-17,l840349,10 Marcus Crt,Marcus Crt,Rural Vaughan,Vaughan,$5580000,10 baths,5+1 beds,https://vaughan.listing.ca/10-marcus-crt.N4905197.htm#g7-ik
2020-10-17,l840342,49 Orr Ave,Orr Ave,East Woodbridge,Vaughan,$3790000,8 baths,5+1 beds,https://vaughan.listing.ca/49-orr-ave.N4905162.htm#g7-il
2020-10-17,l839991,73 Allegranza Ave,Allegranza Ave,Vellore Village,Vaughan,$999998,3 baths,3 beds,https://vaughan.listing.ca/73-allegranza-ave.N4904815.htm#g7-im
2020-10-17,l839974,74 Badessa Circ,Badessa Circ,Brownridge,Vaughan,$1249000,4 baths,4 beds,https://vaughan.listing.ca/74-badessa-circ.N4904599.htm#g7-in
2020-10-17,l839958,265 Kleinburg Summit Way,Kleinburg Summit Way,Kleinburg,Vaughan,$1299000,4 baths,3 beds,https://vaughan.listing.ca/265-kleinburg-summit-way.N4904450.htm#g7-io
2020-10-17,l839928,166 Heintzman Cres,Heintzman Cres,Patterson,Vaughan,$2799900,6 baths,4+1 beds,https://vaughan.listing.ca/166-heintzman-cres.N4904153.htm#g7-ip
2020-10-17,l839918,1331 Major Mackenzie Dr 10,Major Mackenzie Dr,Patterson,Vaughan,$859900,4 baths,4 beds,https://vaughan.listing.ca/1331-major-mackenzie-dr-10.N4904012.htm#g7-iq
2020-10-17,l839914,397 Highcliffe Dr,Highcliffe Dr,Uplands,Vaughan,$1398000,5 baths,4+1 beds,https://vaughan.listing.ca/397-highcliffe-dr.N4903481.htm#g7-ir
2020-10-17,l839913,33 Noce Way,Noce Way,Vellore Village,Vaughan,$1799000,5 baths,4+2 beds,https://vaughan.listing.ca/33-noce-way.N4903156.htm#g7-is
2020-10-17,l839698,53 Woodbridge Ave 313,Woodbridge Ave,West Woodbridge,Vaughan,$1080000,2 baths,3 beds,https://vaughan.listing.ca/53-woodbridge-ave-313.N4904970.htm#g7-it
2020-10-17,l839691,898 Portage Pkwy 1712,Portage Pkwy,Vaughan Corporate Centre,Vaughan,$529000,1 baths,1+1 beds,https://vaughan.listing.ca/898-portage-pkwy-1712.N4904806.htm#g7-iu
2020-10-17,l839351,42 Golden Spruce Lane,Golden Spruce Lane,Maple,Vaughan,$1080000,3 baths,3 beds,https://vaughan.listing.ca/42-golden-spruce-lane.N4903902.htm#g7-iv
2020-10-17,l839329,107 Flatbush Ave,Flatbush Ave,East Woodbridge,Vaughan,$5800000,8 baths,5+2 beds,https://vaughan.listing.ca/107-flatbush-ave.N4903613.htm#g7-iw
2020-10-17,l839311,102 Barletta Dr,Barletta Dr,Patterson,Vaughan,$1559000,5 baths,4+2 beds,https://vaughan.listing.ca/102-barletta-dr.N4903464.htm#g7-ix
2020-10-17,l839306,81 Spruce Pine Cres,Spruce Pine Cres,Patterson,Vaughan,$985000,3 baths,3 beds,https://vaughan.listing.ca/81-spruce-pine-cres.N4903424.htm#g7-iy
2020-10-17,l839299,23 Aaron Goodbaum Crt,Aaron Goodbaum Crt,Patterson,Vaughan,$2288000,4 baths,3+1 beds,https://vaughan.listing.ca/23-aaron-goodbaum-crt.N4903387.htm#g7-iz
