Store,phone,email,address,website
Royal West Pharmacy,905-459-8700,royalwest.pharmacy@hotmail.com,305 Royal West Dr  Unit HBrampton  ONL6X 5K8,www.healthsnap.ca/pharmacy/royal-west-pharmacy
RxHealthMed - Brampton - Cherrycrest Dr (Riverstone Pharmacy),905-915-8388,myfamilypharmacy@hotmail.com,5 Cherrycrest Dr  Unit 3Brampton  ONL6P 3W4,
RxHealthMed - Brampton - Gore Rd (Evergreen Pharmacy),289-801-0055,evergreenrxhealthmed@gmail.com,9990 The Gore Rd  Unit 104Brampton  ONL6P 4L8,
RxHealthMed - Brampton - Main St N (Vodden Medical Pharmacy),905-455-3381,vodden@voddenmedical.ca,320 Main St N  Unit 12Brampton  ONL6V 4A3,www.rxhealthmed.ca/on/vodden-medical
Sandalwood Medical Pharmacy,905-495-5855,sandalwood.pharmacy@gmail.com,170 Sandalwood Pkwy E  Unit 1Brampton  ONL6Z 1Y5,
SaveonRX Pharmacy - Brampton - Howden St,905-790-2666,info@howdenmedicalclinic.com,375 Howden Blvd  Unit 2Brampton  ONL6S 4L6,www.howdenmedicalclinic.com
SaveonRX Pharmacy - Brampton - Hurontario St,905-497-1155,,7700 Hurontario St  Unit 309B-310ABrampton  ONL6Y 4M3,
Shelburne Town Pharmacy,519-306-5500,shelburnetownpharmacy@gmail.com,712 Main St E  unit 103Shelburne  ONL9V 2Z4,www.shelburnetownpharmacy.ca
Shih Pharmacy,416-740-1623,,2700 Kipling AveEtobicoke  ONM9V 4P2,
Shoppers Drug Mart - Bolton - Queensgate Blvd,905-857-2031,asdm831@shoppersdrugmart.ca,1 Queensgate BlvdBolton  ONL7E 2X7,www1.shoppersdrugmart.ca
Shoppers Drug Mart - Brampton - 10048 McLaughlin Rd,905-846-4444,asdm1199@shoppersdrugmart.ca,10048 McLaughlin RdBrampton  ONL7A 2X6,www.shoppersdrugmart.ca
Shoppers Drug Mart - Brampton - 10661 Chinguacousy Rd,905-495-7220,asdm1225@shoppersdrugmart.ca,10661 Chiguacousy RdBrampton  ONL7A 0N5,www.shoppersdrugmart.ca
Shoppers Drug Mart - Brampton - 7900 McLaughlin Rd S (Holland Christian Homes),905-459-4141,asdm1368@shoppersdrugmart.ca,Holland Christian Homes7900 McLaughlin Rd SBrampton  ONL6Y 5A7,www.shoppersdrugmart.ca
Shoppers Drug Mart - Brampton - 8965 Chinguacousy Rd,905-454-1620,asdm1092@shoppersdrugmart.ca,8965 Chinguacousy RdBrampton  ONL6Y 0J2,www.shoppersdrugmart.ca
Shoppers Drug Mart - Brampton - Airport Rd,905-793-0308,,10970 Airport Rd  Unit BBrampton  ONL6R 0E1,www.shoppersdrugmart.ca
Shoppers Drug Mart - Brampton - Avondale Blvd,905-793-4444,asdm701@shoppersdrugmart.ca,Avondale Shopping Centre34 Avondale Blvd  Unit ABrampton  ONL6T 1H3,www.shoppersdrugmart.ca
Shoppers Drug Mart - Brampton - Bramalea Rd,905-793-2011,asdm1447@shoppersdrugmart.ca,10665 Bramalea RdBrampton  ONL6R 3P4,www.shoppersdrugmart.ca
Shoppers Drug Mart - Brampton - Central Park Dr,905-791-1797,asdm693@shoppersdrugmart.ca,Northgate Plaza980 Central Park DrBrampton  ONL6S 3L7,www.shoppersdrugmart.ca
Shoppers Drug Mart - Brampton - Charolais Blvd,905-451-5275,asdm1466@shoppersdrugmart.ca,520 Charolais BlvdBrampton  ONL6Y 0R5,www.shoppersdrugmart.ca
Shoppers Drug Mart - Brampton - Cottrelle Blvd,905-794-7071,asdm1326@shoppersdrugmart.ca,Building B3938 Cottrelle BlvdBrampton  ONL6P 2R1,www.shoppersdrugmart.ca
Shoppers Drug Mart - Brampton - Great Lakes Dr,905-799-0414,asdm1093@shoppersdrugmart.ca,25 Great Lakes DrBrampton  ONL6R 2S5,www.shoppersdrugmart.ca
Shoppers Drug Mart - Brampton - Hurontario St,905-495-0311,asdm1177@shoppersdrugmart.ca,11965 Hurontario StBrampton  ONL6Z 4P7,www.shoppersdrugmart.ca
Shoppers Drug Mart - Brampton - Kennedy Rd S,905-454-4464,asdm1058@shoppersdrugmart.ca,1 Kennedy Rd SBrampton  ONL6W 3C9,www1.shoppersdrugmart.ca
Shoppers Drug Mart - Brampton - Main St N,905-456-0167,asdm1353@shoppersdrugmart.ca,Kings Point Plaza366 Main St NBrampton  ONL6V 1P8,stores.shoppersdrugmart.ca/en/
Shoppers Drug Mart - Brampton - Main St S,905-451-0111,,Brampton Shopping Centre160 Main St S  Unit 2Brampton  ONL6W 2E1,www.shoppersdrugmart.ca
Shoppers Drug Mart - Brampton - Mountainash Rd,905-458-5526,asdm834@shoppersdrugmart.ca,Springdale Square49 Mountainash RdBrampton  ONL6R 1W4,www.shoppersdrugmart.ca
Shoppers Drug Mart - Brampton - North Park Dr,905-792-3800,asdm694@shoppersdrugmart.ca,Mackay Plaza930 North Park DrBrampton  ONL6S 3Y5,www.shoppersdrugmart.ca
Shoppers Drug Mart - Brampton - Peel Centre Dr,905-793-4844,asdm702@shoppersdrugmart.ca,Bramalea City Centre25 Peel Centre Dr  Unit 379Brampton  ONL6T 3R5,www.shoppersdrugmart.ca
Shoppers Drug Mart - Brampton - Sandalwood Pkwy E,905-846-4700,asdm704@shoppersdrugmart.ca,Heart Lake Town Centre180 Sandalwood Pkwy EBrampton  ONL6Z 1Y4,www.shoppersdrugmart.ca
Shoppers Drug Mart - Etobicoke - 1530 Albion Rd,416-741-7711,asdm925@shoppersdrugmart.ca,Albion Mall1530 Albion RdEtobicoke  ONM9V 1B4,www.shoppersdrugmart.ca
Shoppers Drug Mart - Etobicoke - 900 Albion Rd,416-741-2430,asdm954@shoppersdrugmart.ca,Bostock Plaza900 Albion Rd  Bldg A  Unit 1Etobicoke  ONM9V 1A5,www.shoppersdrugmart.ca
Shoppers Drug Mart - Etobicoke - Kipling Ave,416-247-8757,asdm974@shoppersdrugmart.ca,Westway Plaza1735 Kipling AveEtobicoke  ONM9R 2Y8,www.shoppersdrugmart.ca
Shoppers Drug Mart - Etobicoke - Rexdale Blvd,416-743-1645,asdm857@shoppersdrugmart.ca,Rexdale Plaza123 Rexdale BlvdEtobicoke  ONM9W 1P1,www.shoppersdrugmart.ca
Shoppers Drug Mart - Etobicoke - The Westway,416-249-8344,asdm845@shoppersdrugmart.ca,Martinway Plaza415 The Westway  Block A  Unit 1Etobicoke  ONM9R 1H5,www.shoppersdrugmart.ca
Shoppers Drug Mart - Mississauga - Goreway Dr,905-677-7181,asdm1376@shoppersdrugmart.ca,Westwood Mall7205 Goreway DrMississauga  ONL4T 2T9,www.shoppersdrugmart.ca
Shoppers Drug Mart - Orangeville - 25 Broadway,519-941-2900,asdm934@shoppersdrugmart.ca,25 BroadwayOrangeville  ONL9W 1J6,www.shoppersdrugmart.ca
Shoppers Drug Mart - Orangeville - 489 Broadway,519-941-8986,asdm1340@shoppersdrugmart.ca,489 BroadwayOrangeville  ONL9W 0A4,www.shoppersdrugmart.ca
Shoppers Drug Mart - Orangeville - First St,519-941-8040,asdm703@shoppersdrugmart.ca,Orangeville Mall150 First StOrangeville  ONL9W 3T7,www.shoppersdrugmart.ca
Shoppers Drug Mart - Woodbridge - Hwy 7,905-856-9964,asdm753@shoppersdrugmart.ca,Woodbridge Mall5694 Hwy 7 W  Unit 1Woodbridge  ONL4L 1T8,www.shoppersdrugmart.ca
Shoppers Simply Pharmacy - Brampton - 380 Bovaird Dr E,905-495-0011,asdm3088@shoppersdrugmart.ca,Conestoga Square380 Bovaird Dr E  Unit 26Brampton  ONL6Z 2S8,www1.shoppersdrugmart.ca/en/store-locator/store/30...
Shoppers Simply Pharmacy - Etobicoke - Albion Rd,416-746-2000,asdm3075@shoppersdrugmart.ca,1525 Albion Rd  Unit 104Etobicoke  ONM9V 5G5,stores.shoppersdrugmart.ca/en/store/3075
Shoppers Simply Pharmacy - Mississauga - Derry Rd,905-673-5833,asdm3072@shoppersdrugmart.ca,3530 Derry Rd EMississauga  ONL4T 4E3,stores.shoppersdrugmart.ca/en/store/3072
Silverstone Pharmacy,416-740-0040,swspharm@yahoo.com,2200 Martin Grove Rd  Unit 5Toronto  ONM9V 5H9,
Sobeys Pharmacy - Brampton - Airport Rd,905-793-4146,rx7253@sobeys.com,10970 Airport RdBrampton  ONL6R 0E1,www.sobeyspharmacy.com
Sobeys Pharmacy - Brampton - Chinguacousy Rd,905-796-5587,rx7221@sobeys.com,8975 Chinguacousy RdBrampton  ONL6Y 0J2,www.sobeyspharmacy.com/
Sobeys Pharmacy - Orangeville,519-941-0998,,500 Riddell RdOrangeville  ONL9W 5L1,www.sobeyspharmacy.com
St George Pharmacy,905-813-6886,Skyharbour50@outlook.com,50 Skyharbour DrBrampton  ONL6Y 0C1,stgeorgebrampton.com/
The Patient Care Pharmacy,905-605-8282,thepatientcarepharmacy@gmail.com,8290 Hwy 27  Unit 8Woodbridge  ONL4H 0S1,
Thistle Pharmacy,905-453-8148,,332 Main StBrampton  ONL6V 1P8,
Torbram Pharmacy,905-799-8888,,1090 Peter Robertson BlvdBrampton  ONL6R 3B3,
Total Health Pharmacy - Bolton - Hwy 50,905-857-4332,nabil.gobran@thpharmacy.com,Bolton Medical Centre12295 Hwy 50  Suite 201Bolton  ONL7E 1M2,www.thpharmacy.com
Total Health Pharmacy - Bolton - McEwan Dr,905-951-1020,,170 McEwan Dr E  Unit 113Bolton  ONL7E 4C8,www.thpharmacy.com
Total Health Pharmacy - Etobicoke - Woodbine Downs,416-674-0300,,25 Woodbine DownsEtobicoke  ONM9W 6N5,www.thpharmacy.com
Total Health Pharmacy Goreway - Mississauga - 7330 Goreway Dr,905-671-3784,thp116@thpharmacy.com,7330 Goreway DrMississauga  ONL4T 4J2,www.thpharmacy.com
Total Health Pharmacy Malton - Mississauga - 6870 Goreway Dr,905-678-6870,thp146@thpharmacy.com,6870 Goreway DrMississauga  ONL4V 1P1,www.thpharmacy.com
TrustCare Pharmacy,,info@trustcarepharmacy.com,25 Signal Hill Ave  Unit 2Etobicoke  ONM9W 6V8,www.trustcarepharmacy.com
Ultra Med Pharmacy,905-488-0083,ultramedpharmacy@gmail.com,31 Steeplebush Ave  Unit 4Brampton  ONL6R 3B4,
Van Kirk Pharmacy,905-495-9911,,205 Van Kirk Dr  Unit 12ABrampton  ONL7A 3V4,
Vital Rx Pharmacy,905-846-4411,vital@ptgpharmacy.com,Earlsbridge Plaza10 Earlsbridge Blvd  Unit 5Brampton  ONL7A 3P1,www.ptgpharmacy.com
Vodden MD Pharmacy,905-451-5900,,389 Main St N  Unit 7Brampton  ONL6V 4H4,
Walmart Pharmacy - Bolton Supercentre,905-857-3998,,150 McEwan Dr EBolton  ONL7E 2Y3,www.walmart.ca/en/bolton-supercentre/5742
Walmart Pharmacy - Brampton East Supercentre,905-793-9248,,30 Coventry RdBrampton  ONL6T 5P9,www.walmart.ca/en/pharmacy-services-near-me
Walmart Pharmacy - Brampton North Supercentre,905-874-9340,,50 Quarry Edge DrBrampton  ONL6V 4K2,www.walmart.ca/en/pharmacy-services-near-me
Walmart Pharmacy - Brampton Northeast Supercentre,905-793-8518,pharmtempont@gmail.com,5085 Mayfield RdBrampton  ONL6R 3S9,www.walmart.ca/en/pharmacy-services-near-me
Walmart Pharmacy - Brampton South Supercentre,905-452-1710,,15 Resolution DrBrampton  ONL6W 0A6,www.walmart.ca/en/brampton-south-supercentre/1188
Walmart Pharmacy - Brampton West Supercentre,905-451-4718,,9455 Mississauga RdBrampton  ONL6X 0B3,www.walmart.ca/en/stores-near-me
Walmart Pharmacy - Malton Supercentre,905-612-1366,,Malton Supercentre7333 Goreway DrMississauga  ONL4T 2T8,www.walmart.ca/search/Pharmacy
Walmart Pharmacy - Orangeville Supercentre,519-940-9558,,95 First StOrangeville  ONL9W 2E8,www.walmart.ca/en/pharmacy-services-near-me
Walmart Pharmacy - Rexdale Supercentre,416-740-1945,,Rexdale Supercentre2245 Islington AveEtobicoke  ONM9W 3W7,www.walmart.com/cp/pharmacy/5431
Walmart Pharmacy - Woodbridge Supercentre,905-851-3894,,8300 Hwy 27Woodbridge  ONL4H 0R9,www.walmart.com/cp/pharmacy/5431
Wellmedica Pharmacy,416-883-3877,info@wellmedica.ca,90 Resolution Dr  Unit 2Brampton  ONL6W 0A7,www.wellmedica.ca
Westmore Pharmacy,416-740-0003,,6620 Finch Ave WEtobicoke  ONM9V 5H7,
Whole Health Pharmacy Riverview Heights,289-401-4678,,75 Montpelier St  Unit F101Brampton  ONL6Y 6H4,
Zehrs DRUGStore Pharmacy - Orangeville,519-942-3373,phr00554@loblaw.ca,Heritage Mall50 4th AveOrangeville  ONL9W 3W8,www.drugstorepharmacy.ca
Blair Court Pharmacy,416-423-9113,,266 Donlands AveToronto  ONM4J 5B1,
Calea,905-283-3520 or 905-624-1234,,2785 Skymark Ave  Unit 2Mississauga  ONL4W 4Y3,www.calea.ca
Dawes Drug Mart,416-757-2242,,424 Dawes RdToronto  ONM4B 2E9,
IDA Pharmacy - Willowdale - 1065 Steeles Ave W (Concourse Pharmacy),416-650-0300,,1065 Steeles Ave WWillowdale  ONM2R 2S9,www.ida-pharmacy.ca
Islington Medical Pharmacy,416-239-1243,islingtonmedicalpharmacy@gmail.com,1243 Islington Ave  Unit 103Etobicoke  ONM8X 1Y9,
LMC Pharmacy - Diabetes Source,416-640-1863,pharmacy@lmc.ca,CNIB1929 Bayview Ave  Unit 107Toronto  ONM4G 3E8,www.lmc.ca
Pharmasave - Scarborough - 4218 Lawrence Ave E,416-284-4741,,4218 Lawrence Ave E  Unit 4Toronto  ONM1E 4X9,www.pharmasave.com
Pharmasave - York - Weston Rd (Eagle Manor Pharmacy),416-241-1115,miahmed@rogers.ca,1901 Weston Rd  Unit 19Toronto  ONM9N 3P5,
River Hill Pharmacy,416-614-6623,,2086 Lawrence Ave W  Unit 1-2Toronto  ONM9N 3Z9,
Shoppers Drug Mart - North York - 1881 Steeles Ave W,416-665-2631,asdm819@shoppersdrugmart.ca,1881 Steeles Ave WToronto  ONM3H 5Y4,www.shoppersdrugmart.ca
