Store,phone,email,address,website
St Thomas Walk-In Medical Clinic,519-633-9627,,230 First Ave  Suite 105St Thomas  ONN5R 4P5,
Pediatric Walk-In Clinic,519-601-8621 (519-601-TMC1),info@thompsonmedical.ca,990 Gainsborough RdLondon  ONN6H 5L4,www.thompsonmedical.ca
Walk-In Clinic,519-601-8621 (519-601-TMC1),,130 Thompson RdLondon  ONN5Z 2Y6,www.thompsonmedical.ca
West Middlesex Walk-in Clinic,519-245-1609,,17 Frank StStrathroy  ONN7G 2R2,
Wharncliffe Medical Walk-In Clinic,519-435-0111,,240 Wharncliffe Rd N  Suite 201London  ONN6H 4P2,www.wharncliffewalkinclinic.com
Wonderland North Medical Walk-In Clinic,519-471-7272,,1695 Wonderland Rd N  Unit 2BLondon  ONN6G 4W3,
Collingwood After Hours Medical Clinic,705-445-9711,,Collingwood Health Centre186 Erie StCollingwood  ONL9Y 4T3,
Delhi Community Health Centre - Walk-in Clinic,519-582-2323,,Delhi Community Health Centre105 Main StDelhi  ONN4B 2L8,delhihealth.ca/public-walk-in-clinic
MD Connected Walk-in Clinic - 2251 Lawrence Ave E,,mydoc@mdconnected.ca,2251 Lawrence Ave E  Unit 102Scarborough  ONM1P 2P5,www.mdconnected.ca
Arkell Walk-in Medical Clinic,519-822-7841,clinic@arkellmedical.ca,403 Arkell Rd  Unit 4Guelph  ONN1L 1E5,
Benton Medical Clinic - Walk-in Clinic,226-240-3014,,Benton Medical Centre51 Benton StKitchener  ONN2G 3H1,
Delta Walk-In Clinic,519-624-4004,delta614@outlook.com,614 Coronation Blvd  Unit 201Cambridge  ONN1R 3E8,
Emerald Medical Walk-in Clinic,519-267-5030,emeraldwalkin@gmail.com,140 Hespeler RdCambridge  ONN1R 3H2,emeraldmedical.ca
Fergus Walk-in Medical Clinic,519-787-2940,,Walmart801 St David St NFergus  ONN1M 2L1,uppergrandfht.org/walk-in-clinic/
Firstline Walk-In Medical Clinic,519-267-2588,walkinclinic@firstlinemedical.ca,600 Hespeler Rd  Unit 20BCambridge  ONN1R 8H2,www.firstlinewalkin.com/
Franklin Walk-In Medical Clinic,519-620-7044,,1150 Franklin BlvdCambridge  ONN1R 7J2,franklinmedicalcentre.com
Gordon Walk-in Clinic,519-265-6400,,1515 Gordon St  Unit 1Guelph  ONN1L 1C9,
Greengate Walk In Clinic,519-265-8882,info@greengatemedical.ca,170 Silvercreek Pkwy N  Unit 2Guelph  ONN1H 7P7,greengatemedical.ca/walk-in-clinic/
K-W Urgent Care Clinic - Kitchener - Fairview Rd S,519-748-2327,,385 Fairway Rd SKitchener  ONN2C 2N9,www.kwurgentcare.ca
K-W Walk-In Clinic,519-279-4098,kwwalkinclinic@gmail.com,Walmart100 The BoardwalkKitchener  ONN2N 0B1,
KW Healthy Living Family Practice - Walk-in Clinic,519-893-6060,weberclinic1360@gmail.com,KW Healthy Living Medical Centre1360 Weber St EKitchener  ONN2A 1C4,www.kwmedicalcentre.com
KW Urgent Care Clinic - Kitchener - Victoria St,519-745-2273,,751 Victoria St SKitchener  ONN2M 5N4,www.kwurgentcare.ca
Laurentian Walk-in Clinic,519-570-3174,laurentianwalkin@gmail.com,Zehrs Laurentian750 Ottawa St SKitchener  ONN2E 1B6,
Midtown Urgent Care Clinic,519-837-1198,,Chancellors Way Medical Arts Centre  Research Park North  University of Guelph  Main Campus175 Chancellors Way  Suite 104Guelph  ONN1G 0E9,cwmac.ca/business/midtown/
Onyx Urgent Care - Kitchener,519-896-6699,info@onyxrx.com,580 Lancaster St WKitchener  ONN2K 1M3,onyxurgentcare.com
Onyx Urgent Care - Waterloo,519-896-6699,onyxmedicalcentre@gmail.com,280 Lester StWaterloo  ONN2L 3W5,onyxurgentcare.com
Silvercreek Walk-In Clinic,Clinic: 519-822-9363Pharmacy: 519-822-8000,,105 Silvercreek Pkwy N  Suite 103Guelph  ONN1H 6S4,www.silvercreekwalkin.com
Speedvale Walk-In Clinic,519-822-0100,,334 Speedvale Ave EGuelph  ONN1E 1N5,
Spruce Medical Walk-in Clinic,519-725-1111,,318 Spruce St  Unit 105Waterloo  ONN2L 0E9,www.sprucemedical.ca
Summerside Medical Clinic,519-780-8585,summersidemedical@gmail.com,175 Stone Rd WGuelph  ONN1G 5I4,
Tannery Medical Centre Walk-in Clinic,519-618-9260,info@tannerymedical.com,The Tannery120-121 Charles St WKitchener  ONN2G 4K4,www.tannerymedical.com
Waterloo Walk-In Clinic,519-725-1514,waterloowalkin@gmail.com,University Shops Plaza II170 University Ave W  Unit 13Waterloo  ONN2L 3E9,
Westmount Place Walk-In Clinic,519-954-0111,waterloowalkin@gmail.com,Westmount Plaza50 Westmount Rd NWaterloo  ONN2L 2R5,
Collingwood After Hours Medical Clinic,705-445-9711,,Collingwood Health Centre186 Erie StCollingwood  ONL9Y 4T3,
MD Connected Walk-in Clinic - 2251 Lawrence Ave E,,mydoc@mdconnected.ca,2251 Lawrence Ave E  Unit 102Scarborough  ONM1P 2P5,www.mdconnected.ca
Aldershot Walk-in Clinic,905-218-6444,plainsmedicalcentre@gmail.com,18 Plains Rd W  Unit 2Burlington  ONL7T 0B3,www.primaryclinic.ca
Binbrook Family Health - Walk-in Clinic,905-692-2580,,2537 Hamilton Regional Rd 56  Unit B6Binbrook  ONL0R 1C0,
Blue Ridge Walk-in Clinic,519-304-8984,info@blueridgewalkin.com,595 West St  Unit CBrantford  ONN3R 7C5,www.blueridgewalkin.com
Bonavista Medical Centre - Walk-in Clinic,905-545-9999,,360 Queenston RdHamilton  ONL8K 1H9,www.mountainclinic.ca
Bonavista Medical Centre Brantford - Walk-in Clinic,519-759-4060,info@bonavistamedicalcentrebrantford.com,265 King George Rd  Unit 104Brantford  ONN3R 6Y1,www.bonavistamedicalcentrebrantford.com
Urgent Care Centre,519-442-2251,,238 Grand River St NParis  ONN3L 2N7,www.bchsys.org/en/care-services/urgent-care-centre...
Brantford West Medical Centre - Walk-in Clinic,519-304-9200,,164 Colborne St W  Unit 2ABrantford  ONN3T 2L1,www.brantfordclinic.com
Bunting and Carlton Medical Clinic,905-646-0063,buntingcarltonmedicalclinic@gmail.com,574 Carlton StSt Catharines  ONL2M 4X9,www.buntingcarltonmedicalclinic.com
Burlington Walk-in Clinic,905-681-7755,,Fortino's Plaza2025 Guelph LineBurlington  ONL7P 4M8,
Delhi Community Health Centre - Walk-in Clinic,519-582-2323,,Delhi Community Health Centre105 Main StDelhi  ONN4B 2L8,delhihealth.ca/public-walk-in-clinic
Doctor's Office Walk-in Clinic - Burlington (Walmart Supercentre),905-633-7686,info@jacknathanhealth.com,Walmart2065 Fairview StBurlington  ONL7R 0B4,www.jacknathanhealth.com/clinic-finder
Dundas Medical Centre and Walk-in Clinic,905-689-8833,,252 Dundas St E  Unit 1Waterdown  ONL0R 2H6,
Dundurn Medical Centre,905-529-4040,,50 Dundurn St S  Unit B8Hamilton  ONL8P 4W3,
East Waterdown Medical Centre - Walk-in Clinic,905-689-2655,,419 Dundas St E  Unit 12Waterdown  ONL8B 0K4,www.eastwaterdownmedical.com
Ferry Street Medical Clinic,905-354-8616,,5845 Ferry StNiagara Falls  ONL2G 1S8,www.ferrystreetmedical.ca
Geneva St Walk-in Clinic,289-362-5525,,284 Geneva StSt Catharines  ONL2N 2E8,
Glenridge Walk-In Clinic,289-362-5333,glenridgewalkinclinic@gmail.com,209 Glenridge AveSt Catharines  ONL2T 3J6,
Grantham Medical Clinic,905-937-0000,,400 Scott StSt Catharines  ONL2M 3W4,www.granthammedical.com
Halton Family Health Centre Walk-in,905-336-3437,,2951 Walkers LineBurlington  ONL7M 4Y1,www.haltonfamilyhealth.com
Halton Medix Walk-in Clinic,289-812-0186,info@haltonmedix.com,4265 Thomas Alton BlvdBurlington  ONL7M 0M9,www.haltonmedix.com
Main Street West Urgent Care Centre,905-521-2100 ext 72000,,690 Main St WHamilton  ONL8S 1A4,www.hamiltonhealthsciences.ca/about-us/our-organiz...
Hamilton Medical Centre and Walk-In Clinic,905-522-0111,hamiltonmedicalcentre1@gmail.com,52 Cannon St W  Unit 103Hamilton  ONL8R 2B5,hamiltonmedicalcentre.ca
Hamilton Medical Clinic,905-385-6777,,836 Upper James St  Unit 3Hamilton  ONL9C 3A4,
Health-Wise Medical Clinic,905-643-5050 * 905-643-1288,info@healthwiseclinic.ca,15 Lockport Way  Unit 2Stoney Creek  ONL8E 0H8,www.healthwiseclinic.ca
Jasmin Medical Centre,289-337-9255,,1900 Appleby Line  Unit 1Burlington  ONL7L 0B1,
John Street Medical Walk-In Clinic,905-529-9779,,225 John St SHamilton  ONL8N 2C7,www.johnstmedicalwalkinclinic.com
Locke Street Medical Clinic,905-570-0440,lockestreetmedical@gmail.com,206 Locke St SHamilton  ONL8P 4B4,www.lockewalkinmedical.ca
Main St West Walk-in Clinic,905-521-2222,mainwestclinic@gmail.com,1685 Main St W  Unit 135Hamilton  ONL8S 1G5,www.primaryclinic.ca
Maple Mews Medical Clinic,905-637-5885,,1235 Fairview St  Unit 11Burlington  ONL7S 2H9,
MedCare Clinics - Niagara Falls,289-292-0441,niagara@medcareclinics.com,Niagara Square Shopping Centre7555 Montrose Rd  Unit E2Niagara Falls  ONL2H 2E9,www.medcareclinics.com/niagarasquare
MedCare Clinics - Scott Street Medical Centre,905-646-8383,stc@medcareclinics.com,387 Scott St  Unit A2CSt Catharines  ONL2M 3W2,www.medcareclinics.com
MedCare Clinics - St Catharines - Glendale Ave (Pen Centre),905-687-4252,pc@medcareclinics.com,Pen Centre221 Glendale AveSt Catharines  ONL2T 2K9,www.medcareclinics.com/pencentre
MediCorner - Stoney Creek,905-662-2777,medi.corner@hotmail.com,521 Hwy 8  Unit 5Stoney Creek  ONL8G 1G4,www.medicorner.ca
Minor Emerg Walk-in Clinic,905-682-5411,,Court Street Medical Centre9 Court St  Main FlSt Catharines  ONL2R 4R3,www.minoremergwalk-in.com
Health Centre,Appointments: 289-237-6538From a Mohawk phone, dial ext 2084,healthcentre@mohawkcollege.ca,135 Fennell Ave W  Suite C109Hamilton  ONL9C 0E5,www.mohawkcollege.ca/health-centre
Morrison St Walk-in Clinic,905-374-3344,,6453 Morrison StNiagara Falls  ONL2E 2G5,www.twogreatwalkinclinics.ca
Mountain Medical Walk-in Clinic,905-575-0808,,880 Upper Wentworth St  Unit 5AHamilton  ONL9A 5H2,
Nebo Medical Centre,905-381-9800,nebomedicalcentre@gmail.com,260 Nebo RdHamilton  ONL8W 3K5,www.primaryclinic.ca
Urgent Care Centre,Switchboard: 905-378-4647,,230 Bertie StFort Erie  ONL2A 1Z2,www.niagarahealth.on.ca/site/emergency-and-urgent-...
Urgent Care Centre,Switchboard: 905-378-4647,,260 Sugarloaf StPort Colborne  ONL3K 2N7,www.niagarahealth.on.ca/site/emergency-and-urgent-...
Niagara Walk-in Clinic,289-477-6011,,7481 Oakwood DrNiagara Falls  ONL2E 6S5,www.twogreatwalkinclinics.ca
North Burlington Medical Centre,905-319-2000,,1960 Appleby Line  Suite 18Burlington  ONL7L 0B7,
Ontario St Walk-in Clinic,905-682-0444,,318 Ontario StSt Catharines  ONL2R 5L8,www.ontariostreetmedicalcentre.com
Parkside Medical Clinic,905-690-1670,info@parksidemedical.ca,Fortinos Plaza145 Hamilton St N  Unit E2Waterdown  ONL8B 0Y7,www.parksidemedical.ca
Pelham Urgent Care,905-988-1933,,245 Pelham Rd  Suite 202St Catharines  ONL2S 1X8,www.pelhamurgentcare.com
Portage Walk-in Clinic,905-356-6215,,5400 Portage Rd  Suite 402Niagara Falls  ONL2G 5X7,
Primary Care Niagara,905-371-1881,admin@primarycareniagara.com,660 Garrison Road  Unit 11Fort Erie  ONL2A 6E2,www.primarycareniagara.com/walk-in-urgent-care
PromptDoc Urgent Care Clinic,905-646-0015,promptdocurgentcare@hotmail.com,532 Lake StSt Catharines  ONL2N 4H4,www.promptdoc.com
Queenston Medical Walk-In Clinic,905-578-9255,queenston_clinic2012@hotmail.com,631 Queenston Rd  Suite 103Hamilton  ONL8K 6R5,
Ringside MD Family Medicine - Walk-In Clinic - Burlington,289-337-3090,healthcare@ringsideclinic.ca,5220 Dundas St  Units D9-D12Burlington  ONL7L 7B1,www.ringsideclinic.ca
Smithville Walk-in Clinic,905-957-9000,,128 St Catharines St  Unit 102Smithville  ONL0R 2A0,smithville-walk-in-clinic.business.site
St Joseph Medical Clinic,905-632-6899,,906 Brant StBurlington  ONL7R 2J5,
Urgent Care Centre,905-573-7777,,2757 King St EHamilton  ONL8G 5E4,www.stjoes.ca/hospital-services/emergency-services...
Stoney Creek Medical Walk-in Clinic,905-561-9255,,140 Centennial Pkwy N  Suite 2AStoney Creek  ONL8E 1H9,ourclinic.ca
Thomas Alton Medical Clinic,905-336-6102,info@thomasaltonmedicalclinic.ca,4903 Thomas Alton Blvd  Unit 104Burlington  ONL7M 0W8,
Walkers Medical Centre Walk-In Clinic,905-335-5959,,1821 Walkers LineBurlington  ONL7M 0H6,
Walmart Walk-in Medical Clinic,905-768-4400,jacknathanhealthhamilton@gmail.com,Walmart Supercentre675 Upper James StHamilton  ONL9C 2Z5,www.jacknathanhealth.com/clinic-finder
Waterdown Walk-in Clinic,905-690-1418,,Walmart Waterdown Supercentre90 Dundas St EWaterdown  ONL0R 2H2,www.waterdownwalkinclinic.com/waterdown-walk-in-cl...
Lakeshore Woods Medical Clinic,905-847-2525,info@lswmc.com,3420 Rebecca St  Unit 6-7Oakville  ONL6L 6W2,www.lswmc.com
MD Connected Walk-in Clinic - 2251 Lawrence Ave E,,mydoc@mdconnected.ca,2251 Lawrence Ave E  Unit 102Scarborough  ONM1P 2P5,www.mdconnected.ca
5th Ave Walk-In Clinic,519-942-0040,,50 Rolling Hills DrOrangeville  ONL9W 4W2,
A+ Medical Walk-in Clinic,416-783-2113,,1525 Albion RdEtobicoke  ONM9V 5G5,
Airport Health Centre,905-677-0658,,3417 Derry Rd E  Unit 106Mississauga  ONL4T 1A8,airporthealthcentre.com/
Albion Islington Medical Centre,416-613-8596,albionmedicalclinic@gmail.com,968 Albion RdEtobicoke  ONM9V 1A7,albionislingtonmedical.ca
Albion Thistletown Medical Centre,416-740-7272,,900 Albion Rd  Unit A2Etobicoke  ONM9V 1A5,
Appletree Medical Group - Brampton,647-722-2370,info@appletreemedicalgroup.com,545 Steeles Ave WBrampton  ONL6Y 4W5,www.appletreemedicalgroup.com/physicians.html
Appletree Medical Group - Etobicoke,647-722-2370,dsmith@appletreemedicalgroup.com,900 Albion RdEtobicoke  ONM9V 1A5,appletreemedicalgroup.com/home.html
B and C Medical Centre Urgent Care and Walk-In,289-569-0124,,10970 Bramalea RdBrampton  ONL6R 3X1,
Bolton Walk-in Clinic,905-857-3260,,Goodfellow Professional Building170 McEwan Dr E  Suite 105Bolton  ONL7E 4C8,www.boltonwalkinclinic.com
Bovaird Urgent Care,905-792-0087,,2250 Bovaird Dr E  Unit 101Brampton  ONL6R 0W3,
Bramalea and Bovaird Walk-In Clinic,905-793-3311,mail@bramptonclinics.com,10095 Bramalea Rd  Unit 107Brampton  ONL6R 0K1,bramptonclinics.com/bramalea/home.aspx
Brampark Walk-in Clinic,905-792-0100,mail@bramptonclinics.com,2120 North Park Dr  Unit 16Brampton  ONL6S 0C9,www.bramptonclinics.com
Brampton East Medical Centre,905-794-2003,,4525 Ebenezer Rd  Unit 1Brampton  ONL6P 2K8,
Brampton East Urgent Care Clinic,905-799-2722,brampton@urgentcarecentre.ca,51 Mountainash Rd  Unit 8Brampton  ONL6R 1W4,www.urgentcarecentre.ca
Brampton Medical Clinic,289-752-1571,,7910 Hurontario St  Unit 16Brampton  ONL6Y 0P6,
Brampton Medical-Plex,905-495-5888,,27 Ruth Ave  Unit 10Brampton  ONL6Z 4R2,
Brampton West Urgent Care Clinic,905-799-2971,info@urgentcarecentre.ca,10088 McLaughlin Rd  Unit 14Brampton  ONL7A 2X6,www.urgentcarecentre.ca
Brandon Gate Medical Clinic,905-678-2831,,4025 Brandon Gate Dr  Unit 6Mississauga  ONL4T 3Z9,
Brar Medical,905-790-8400,brarmedicalclinic@gmail.com,1090 Peter Robertson Blvd  Unit 102Brampton  ONL6R 3B3,
Castlemore Family Medical Centre,905-799-2273,,9960 Airport Rd  Suite 20Brampton  ONL6S 0C5,
Castlemore Health Centre,905-794-7649,info@castlemorehealth.com,65 Braydon Blvd  Unit 2Brampton  ONL6P 2S4,www.castlemorehealth.com
Castlemore Medical Clinic,905-794-5900,,4515 Ebenezer Rd  Unit 105Brampton  ONL6P 2K7,
Central Bolton Walk-In Clinic,905-951-1234,centralboltonwic@gmail.com,15 Allan Dr  Unit 9Bolton  ONL7E 2B5,www.centralboltonwalkinclinic.ca
Children's Walk-In Clinic,416-743-2229,,1525 Albion Rd  Suite 209Etobicoke  ONM9V 5G5,
Chinguacousy and Sandalwood Medical Centre,905-840-4343,chinguacousy-medical@hotmail.com,10671 Chinguacousy Rd  Unit 6Brampton  ONL7A 0N5,
Claireville Doctors,905-794-4088,clairevilledoctors@yahoo.ca,4515 Ebenezer Rd  Units 112-113Brampton  ONL6P 2K7,
Conestoga Medical Centre,905-840-3900 * 905-495-0900,,380 Bovaird Dr E  Unit 26Brampton  ONL6Z 2S8,
Copper Ridge Medical Centre,905-456-9005,info@crmedicalcentre.ca,8015 Financial DrBrampton  ONL6Y 0B4,www.crmedicalcentre.ca/
Cornerstone Medical Clinic - Walk-in Medical Clinic,905-450-5780,,8990 Chinguacousy Rd  Unit 9Brampton  ONL6Y 5X6,cornerstonemedicalclinic.ca
Dayspring Medical Centre,905-857-9797,dayspringbolton@gmail.com,12788 Hwy 50  Unit 10Bolton  ONL7E 4G1,www.dayspringmedical.ca
Doctors R Us,905-495-2254,,205 Van Kirk Dr  Unit 12Brampton  ONL7A 3V4,
Dr Ebrahim and Associates,905-794-4277,doctoremd@hotmail.com,4550 Ebenezer Rd  Unit 5Brampton  ONL6P 2R2,www.doctoremd.com/
Dr Langer Family Medicine and Walk In Clinic,905-502-0605,drlangermedicalinfo@gmail.com,Walmart9455 Mississauga RdBrampton  ONL6X 0B3,sites.google.com/site/drlangerfamilymedicalclinic
Enhanced Care Medical Clinic - Brampton,905-915-9171,reception@enhancedcare.ca,166 Davenfield Circle  Unit 2Brampton  ONL6P 4L9,enhancedcare.ca/davenfield-circle/
Etobicoke Urgent Care Clinic,416-741-2273,info@urgentcarecentre.ca,25 Woodbine Downs Blvd  Unit 10Etobicoke  ONM9W 6N5,www.urgentcarecentre.ca
Etobicoke Walk-in Clinic and Family Physicians,416-742-9449,etobicokewalkinweb@gmail.com,100 Humber College Blvd  Suite 106BEtobicoke  ONM9V 5G4,www.etobicokewalkin.ca
Family Medicine and Urgent Care Clinic,289-298-5474,appointments@familymedicine-ucc.com,Walmart Supercentre15 Resolution DrBrampton  ONL6W 0A6,
Fandor Medical Centre,905-970-1222,,15 Fandor WayBrampton  ONL7A 4S2,
Fogal Medical Centre,905-915-8778,,8920 Hwy 50  Unit 7Brampton  ONL6P 3A3,
Good Doctors Walk-In Clinic - Shelburne,1-888- 930-6571,shelburne@gooddoctors.ca,128 Main St EShelburne  ONL9V 3K5,www.gooddoctors.ca
Great Lakes Medical Centre,905-494-0302,,25 Great Lakes DrBrampton  ONL6R 2S5,
Headwaters Walk-in Clinic,519-307-1201,,170 Lakeview Court  Unit 2Orangeville  ONL9W 5J7,
Heal+hpoint Medicine - Lionhead Walk In Clinic,905-846-2299,office@healthpointmedicine.ca,8405 Financial Dr  Unit 7Brampton  ONL6Y 1M1,www.healthpointmedicine.ca
Heal+hpoint Mrdicine - Bramalea Walk In Clinic,905-792-6500,office@healthpointmedicine.ca,490 Bramalea Rd  Suite 204Brampton  ONL6T 0G1,www.healthpointmedicine.ca
Health Plus Family and Walk-in Clinic,519-307-7100,healthpluswalkinclinic@gmail.com,14 Fifth Ave  Unit 700Orangeville  ONL9W 1G2,
Health+Plex Medical Centre,905-454-7410,info@healthplex.ca,150 West DrBrampton  ONL6T 4P9,www.healthplex.ca
Heart Lake Health Center,905-846-9255,admin@heartlakemed.com,180 Sandalwood Pkwy EBrampton  ONL6Z 1Y4,heartlakemed.com/
Howden Medical Clinic,905-790-2666,info@howdenmedicalclinic.com,375 Howden Blvd  Suite 2Brampton  ONL6S 4L6,www.howdenmedicalclinic.com
Intrepid Medical Centre Riverview Heights,289-401-4678,riverview@intrepidhealthgroup.com,75 Montpelier StBrampton  ONL6Y 0C3,intrepidhealthgroup.com
Islington @ 401 Medical Center,416-746-0401,,2257 Islington Ave  Unit 103Etobicoke  ONM9W 3W7,
Islington Medical Clinic,647-348-0588,,2304 Islington AveEtobicoke  ONM9W 3W9,
James Potter Medical Centre,905-457-5800,,9715 James Potter Rd  Unit 102Brampton  ONL6X 3B9,
King's Cross Doctors Office - Walk-in Medical Clinic,905-799-9144,,17 King's Cross RdBrampton  ONL6T 3V5,www.ontario.ca/locations/health/locationDetails.ph...
Lacoste Walk in Clinic,905-799-9800,lacostemedicalcentre@gmail.com,60 Lacoste BlvdBrampton  ONL6P 2K2,
Lormel Medical Centre,905-846-5335,lormelmedicalcentre@hotmail.com,10 Lormel GateBrampton  ONL7A 2K7,
M G Olde Town Clinic,905-453-7000,m.g.oldetownclinic@gmail.com,955 Bovaird Dr WBrampton  ONL6X 5K7,www.otbramptonclinic.com
Main Street Medical Centre - Family Health Group and Walk-in Medical Clinic,905-846-9911 ext 221,,10886 Hurontario St N  Suite 9Brampton  ONL7A 3R9,
Malton Medical Centre,905-255-2504,info@jacknathanhealth.com,Walmart7333 Goreway DrMississauga  ONL4T 2T8,www.jacknathanhealth.com/
Malton Urgent Care Clinic,905-672-2273,malton@urgentcarecentre.ca,3530 Derry Rd EMississauga  ONL4T 4E3,www.urgentcarecentre.ca
Martingrove Medical Centre,416-740-0900,,2200 Martin Grove Rd  Unit 6Etobicoke  ONM9V 5H9,
Mavis Walk-In Clinic and Family Practice,905-216-6995,info@mavisclinic.com,900 Ray Lawson Blvd  Unit 1Brampton  ONL6Y 5H7,www.ontario.ca/locations/health/locationDetails.ph...
MCI - The Doctor's Office - Brampton - Peel Centre Dr,905-793-7077,,Bramalea City Center25 Peel Centre Dr  Suite 387Brampton  ONL6T 3R5,www.mcithedoctorsoffice.ca
MCI - The Doctor's Office at Richview,416-249-0002,,Richview Square Plaza250 Wincott Dr  Unit 12Etobicoke  ONM9R 2R5,mcithedoctorsoffice.ca/locations/richview
MCI The Doctor's Office - Woodbridge - Windflower Gate,905-856-2100,,200 Windflower Gate  Unit 700Woodbridge  ONL4L 9L3,mcithedoctorsoffice.ca/locations/woodbridge
McLaughlin Medical Centre,905-460-1100,,499 Ray Lawson Blvd  Unit 19Brampton  ONL6Y 4E6,
McQueen Clinic,905-451-7863,,8975 McLaughlin Rd SBrampton  ONL6Y 0Z6,
Medical Care Centre,905-450-2981,steelesmedicalcentre@hotmail.com,1 Bartley Bull PkwyBrampton  ONL6W 3T7,
Medical Walk-in and Cosmetic Clinic,905-417-7771,,3737 Major MacKenzie Dr  Suite 104Woodbridge  ONL4H 0A2,
Medplex Walk-In Clinic,905-265-0717,medplexwoodbridge@hotmail.com,25 Woodstream Blvd  Unit 6Woodbridge  ONL4L 7Y8,www.ontario.ca/locations/health/locationDetails.ph...
myClinic - Brampton - Hurontario St,647-478-8105,,7700 Hurontario St  Unit 310ABrampton  ONL6Y 4M3,myclinicnmg.com/hours-and-locations
myClinic - Brampton - Main St,647-478-8105,,389 Main St N  Unit 4Brampton  ONL6X 3P1,
National Medical Group,905-457-6546,,215 Queen St EBrampton  ONL6W 0A9,www.nationalmedicalgroup.ca
Noor Medical Clinic,905-495-9040,,423 Wanless DrBrampton  ONL7A 0N9,noor-medical-centre-and-logos-pharmacy.business.si...
Pan Medical Centre,905-792-3113,,9005 Torbram Rd  Unit ABrampton  ONL6S 3L2,
Pediatrics @ Humber College,416-743-6063,,115 Humber College Blvd  Suite 722Toronto  ONM9V 0A9,www.pediatricsathumbercollege.ca
Pediatrics Walk-in Clinic,416-850-8947,,222 Dixon Rd  Suite 106Toronto  ONM9P 3S5,www.walkinpediatrics.com
Peel Family Medical Centre,905-216-0663,,169 Queen St E  Suite 102Brampton  ONL6V 1B3,
Peel Medical Clinic,905-454-3347,,475 Charolais BlvdBrampton  ONL6Y 0M2,
Phoenix Medical Clinic,905-499-2857,Phoenixmedicalclinic@gmail.com,Walmart5085 Mayfield RdBrampton  ONL6R 3S9,www.phoenixmedicalclinic.ca
Pulse Urgent Care Medical Center - Brampton - Bramalea Rd,289-801-8999,info@pulseucc.com,11755 Bramalea RdBrampton  ONL6R 0A7,pulseucc.com/our-services
Pulse Urgent Care Medical Center - Brampton-Dusk Drive,905-451-9999,info@pulseucc.com,55 Dusk Dr  Unit 1Brampton  ONL6Y 5Z6,pulseucc.com/contact-us
Queen Street Medical Walk-in Clinic,905-796-5777,,400 Queen St W  Unit 104Brampton  ONL6X 1B3,
Queen's Urgent Care and Medical Centre,905-497-2273,info@queensurgentcare.ca,263 Queens St E  Unit 20Brampton  ONL6W 4K6,www.ontario.ca/locations/health/locationDetails.ph...
Ray Lawson Medical Centre,905-497-7475,familycarebrampton@gmail.com,17 Ray Lawson Blvd  Unit 10Brampton  ONL6Y 5L8,
Rexdale Doctors Clinic,416-744-3019,,1530 Albion RdEtobicoke  ONM9V 1B4,
Royal West Medical,905-452-0200,info@royalwestmedical.ca,305 Royal West Dr  Unit KBrampton  ONL6X 5K8,www.royalwestmedical.ca/medical
Rutherford Medical Clinic,905-264-8311,info@rutherfordmedicalclinic.ca,5283 Rutherford Rd  Unit 3Woodbridge  ONL4H 2T2,www.rutherfordmedicalclinic.ca/
Sandalwood Medical Center - Brampton - 2945 Sandalwood Pkwy,905-463-1178,,2945 Sandalwood Pkwy  Unit 5Brampton  ONL6R 3J6,
Sandalwood Medical Centre - Brampton - 170 Sandalwood Pkwy,905-846-8282,contact@sandalwoodmedical.ca,170 Sandalwood Pkwy E  Unit 1Brampton  ONL6Z 1Y5,
Sheridan Medical Clinic,905-452-8881,clinic@sheridanpharmacy.ca,373 Steeles Ave W  Unit 6Brampton  ONL6Y 0P8,
Shoppers World Medical Centre Family Health Group and Walk-in Medical Clinic,905-796-6570 ext 221,,499 Main St N  Unit 104Brampton  ONL6Y 1N7,
Springdale Medical Centre,905-793-8868,,630 Peter Robertson Blvd  Unit 15Brampton  ONL6R 1T4,
St George Medical Center,905-813-6886,Skyharbour50@outlook.com,50 Skyharbour Dr  Unit 9Brampton  ONL6Y 0C1,stgeorgebrampton.com/
Star Medical Centre,905-405-9900,,2980 Drew Rd  Unit 124Mississauga  ONL4T 0A7,
Streetsville Glen Medical Centre,905-455-8877,,7955 Financial Dr  Unit 1BBrampton  ONL6Y 0J8,
Torbram Medical Centre and Walk-in Medical Clinic,905-789-1750,,105 Father Tobin RdBrampton  ONL6R 0W9,
Urgent Cardiac Centre - Brampton,905-595-5505,urgentcardiaccentre@gmail.com,2130 North Park Dr  Unit 30Brampton  ONL6S 0C9,www.opencare.com/family-doctors/brampton-on/urgent...
Urgent Care Family Practice,519-938-9997,,33A Broadway  Unit 3Orangeville  ONL9W 1J7,
Vaughan Innovation Medical Clinic,905-851-2444,innovationmedical@hotmail.com,40 Innovation DrWoodbridge  ONL4H 0T2,innovationmedical.ca/
Vomedika Health Clinic,905-794-6065,info@vomedikahealth.com,3938 Cottrelle Blvd  Unit 11Brampton  ONL6P 2R1,
Wanless Medical Clinic,905-846-4952,wanlessmedical@gmail.com,10990 Chinguacousy Rd  Unit 1Brampton  ONL7A 0P1,
Wellmedica Medical Centre - Brampton,416-883-3877,,90 Resolution DrBrampton  ONL6W 0A6,wellmedica.ca/brampton/
