Store,phone,email,address,website
pt Health - Sarnia Community Care Physiotherapy,226-778-6074,,460 Christina St N  Unit 3Sarnia  ONN7T 5W4,www.pthealth.ca/clinic/sarnia-community-care-physi...
Renew Physiotherapy,519-324-9233,admin@renewphysiotherapy.ca,Leamington Kinsmen Recreation Complex249 Sherk StLeamington  ONN8H 4X7,www.renewphysiotherapy.ca
Sam Shuqair Physiotherapy,519-344-7581,sshuqairphysio@bellnet.ca,195 Harkness StSarnia  ONN7T 3H2,
Talbot Trail Physiotherapy - Blenheim,519-676-1192,,110 Talbot St W  PO Box 429Blenheim  ONN0P 1A0,www.talbottrailphysiotherapy.ca
Uptown Physiotherapy Clinic,519-252-2752,,960 Tecumseh Rd EWindsor  ONN8X 2S6,
Physiotherapy Department,519-693-7111 ext 2441,,RR 3Newbury  ONN0L 1Z0,www.mhalliance.on.ca/service/rehabilitation
Physiotherapy Department,519-246-5901,admin@mha.tvh.ca,395 Carrie StStrathroy  ONN7G 3J4,www.mhalliance.on.ca/service/rehabilitation
Active Body Physical Therapy,519-250-1855,info@activebodytherapy.com,1765 Sprucewood AveLaSalle  ONN9J 1X7,www.activebodytherapy.com
Advanced Rehabilitation Centre - Tecumseh,519-735-2152,info@advancedrehab.ca,13278 Tecumseh Rd E  Suite 200Tecumseh  ONN8N 3T6,www.advancedrehab.ca
Amherstburg Physical Therapy,519-736-2858,,38 Victoria St SAmherstburg  ONN9V 2J8,www.mariahferrisrmt.com
Archway Health and Sports Services - Grand Bend,519-238-1152,info@archwayhealth.ca,29 Gill RdGrand Bend  ONN0M 1T0,www.archwayhealth.ca
Archway Health and Sports Services - Petrolia,226-738-0680,info@archwayhealth.ca,4130 Glenview Rd  Unit 4  PO Box 819Petrolia  ONN0N 1R0,www.archwayhealth.ca
Archway Health and Sports Services - Sarnia,519-541-0394,info@archwayhealth.ca,1679 London Line  Unit 4Sarnia  ONN7W 1B1,www.archwayhealth.ca
Bayshore Therapy and Rehab - Windsor,519-974-5953,therapyreferral@bayshore.ca,3200 Deziel Dr  Suite 210Windsor  ONN8W 5K8,www.bayshore.ca/locations/bayshore-therapy-rehab-w...
Speech and Language Pathology,519-974-5953,therapyreferral@bayshore.ca,3200 Deziel Dr  Suite 210Windsor  ONN8W 5K8,www.bayshore.ca/services/insurer-and-employer/ther...
Body Balance Health and Physiotherapy,519-541-9899,therapy@bodybalancephysio.ca,1315 Michigan AveSarnia  ONN7S 4M6,bodybalancephysio.ca
Bright's Grove Physiotherapy and Wellness Centre,226-313-2464,,2670 Lakeshore RdBrights Grove  ONN0N 1C0,www.pthealth.ca/services_details_description.php?i...
CBI Health Centre - Sarnia,519-336-0511,,867 Exmouth StSarnia  ONN7T 5R3,www.cbi.ca/web/physiotherapy-sarnia-exmouth
Chatham Physiotherapy Clinic,519-351-9100,chatphys@ciaccess.com,20 Emma St  Bldg BChatham  ONN7L 5K5,www.chathamphysio.com
Complete Chiropractic Centre,519-252-1001,completechiropractic@cogeco.net,4100 Tecumseh Rd EWindsor  ONN8W 1J8,www.completechiro.ca
DMC Chiropractic,519-254-0777,,3335 Dougall Ave  Suite 201Windsor  ONN9E 1S8,@DmcChiropracticAndMassageTherapy
Enable Physiotherapy,?519-250-5775,info@enablephysio.ca,3719 Walker Rd  Suite 101Windsor  ONN8W 3S9,www.enablephysio.ca/
Erie Shores Rehabilitation,519-733-4008,info@erieshoresrehab.ca,375 Main St EKingsville  ONN9Y 1A7,www.erieshoresrehab.ca
Essex Chiropractic, Rehabilitation and Massage Therapy Clinic,519-776-7683,essexchiropractic@yahoo.ca,316 Talbot St N  Unit 7Essex  ONN8M 2E1,essexchiropractic.ca/
Essex Physical Therapy - Rehabilitation and Wellness Centre,519-776-7676,essex@tenzerprimeau.ca,217 Talbot St SEssex  ONN8M 1B9,www.tenzerprimeau.ca
Fei Physiotherapy,519-970-9828,feiphysiotherapy@gmail.com,Essential Pharmacy Medical Building6525 Malden RdLaSalle  ONN9H 1T5,www.lasallephysiotherapy.ca
Grossi Physiotherapy,519-322-5588,info@grossiphysiotherapy.com,204 Talbot St WLeamington  ONN8H 1P1,www.grossiphysiotherapy.com
In Motion,519-542-6060,info@sarniainmotion.ca,1150 Pontiac Dr  Unit 6Sarnia  ONN7S 3A7,www.sarniainmotion.ca
Ireland Manual Physiotherapy,519-733-1010,info@irelandmpt.com,313 Main St E  Unit 19Kingsville  ONN9Y 1A7,www.irelandmpt.com
Jeff Charron Rehab Services,519-336-5212,jcrehab@bellnet.ca,224 Vidal St NSarnia  ONN7T 5Y3,www.jeffcharronrehabservices.ca
Lifemark Physiotherapy - Dougall and Ouellette,519-966-6900,windsor-dougall@lifemark.ca,2570 Dougall AveWindsor  ONN8X 1T6,www.lifemark.ca/Dougall-And-Ouellette
Lifemark Physiotherapy - Tecumseh,519-739-6061,windsor-tecumseh@lifemark.ca,25 Amy Croft Dr  Unit 27Tecumseh  ONN9K 1C7,www.lifemark.ca/Tecumseh
McLauchlin Wellness Clinic,519-676-3311,info@mclauchlinwellnessclinic.com,110 Talbot St WBlenheim  ONN0P 1A0,www.mclauchlinwellnessclinic.com
Peach Physiotherapy and Wellness Centre,519-358-7342,info@peachphysio.ca,463 St Clair StChatham  ONN7L 3K6,peach-physiotherapy-wellness-centre.business.site/
Penny Doncaster Occupational Therapy - Windsor,Head Office: 905-356-5656,penny@otpenny.com,c/o Penny Doncaster3483 Portage Rd  Unit 2Niagara Falls  ONL2J 2K5,www.otpenny.com
Physiotherapy Alliance - Grand Bend,519-238-6827,,45 Main St E  Unit 1Grand Bend  ONN0M 1T0,physiotherapyalliance.com
Physiotherapy and Sports Injury Clinic - Wallaceburg,519-627-2345,ptclinic2345@gmail.com,329 Selkirk StWallaceburg  ONN8A 3X8,
Pinnacle Rehabilitation,519-252-1630,,1270 Walker RdWindsor  ONN8Y 4T4,www.pinnaclephysiotherapy.com
Pinnacle Physiotherapy of LaSalle,519-250-1106,lasalle@pinnaclephysiotherapy.com,5935 Malden RdLaSalle  ONN9H 1S6,www.pinnaclephysiotherapy.com
pt Health - Chatham Phyisiotherapy,226-312-4226,,372 Lacroix St  Unit AChatham  ONN7M 2W3,www.pthealth.ca/clinic/pt-health-chatham-physiothe...
pt Health - Petrolia Rehabilitation,226-271-0881,petroliarehab@pthealth.ca,4119 Petrolia Line  Unit 3Petrolia  ONN0N 1R0,www.pthealth.ca/clinic/petrolia-rehabilitation-pt-...
pt Health - Sarnia Community Care Physiotherapy,226-778-6074,,460 Christina St N  Unit 3Sarnia  ONN7T 5W4,www.pthealth.ca/clinic/sarnia-community-care-physi...
Renew Physiotherapy,519-324-9233,admin@renewphysiotherapy.ca,Leamington Kinsmen Recreation Complex249 Sherk StLeamington  ONN8H 4X7,www.renewphysiotherapy.ca
Russolo Therapy Centre,519-358-1590,russolo@bellnet.ca,375 St Clair StChatham  ONN7L 3K3,www.russolotherapycentre.com
Sport and Spine Physiotherapy,519-337-8881,,1152 London RdSarnia  ONN7S 1P4,www.sportandspinephysio.ca
Talbot Trail Physiotherapy - Blenheim,519-676-1192,,110 Talbot St W  PO Box 429Blenheim  ONN0P 1A0,www.talbottrailphysiotherapy.ca
Tecumseh Physiotherapy Clinic,519-979-2266,tecumseh@tenzerprimeau.ca,394 Manning RdTecumseh  ONN8N 4W5,www.tenzerprimeau.ca
Tilbury Physical Therapy,519-682-2444,tilbury@tenzerprimeau.ca,39 Queen St N  PO Box 359Tilbury  ONN0P 2L0,www.tenzerprimeau.ca/tilbury-physical-therapy
Tilbury Rehab Centre,519-682-4247,,15 Mill St ETilbury  ONN0P 2L0,www.tilburyrehab.com
Uptown Physiotherapy Clinic,519-252-2752,,960 Tecumseh Rd EWindsor  ONN8X 2S6,
Walkerville Chiropractic,519-258-7979,info@walkervillechiropractic.com,1275 Walker RdWindsor  ONN8Y 4X9,www.walkervillechiropractic.com
Woodall Physiotherapy,519-351-0363,,24 Thames StChatham  ONN7L 1S2,woodall-physiotherapy.webnode.com
Worklink Solutions,519-979-8994,info2@worklinksolutions.com,13300 Tecumseh Rd E  Suite 600Tecumseh  ONN8N 4R8,www.worklinksolutions.ca
KIDSPEECH,416-447-7325,info@kidspeech.ca,19 Larabee Cres  Unit 1Toronto  ONM3A 3E6,www.kidspeech.ca
Women and Children's Health Program,519-352-6400,communications@ckha.on.ca,80 Grand Ave W  PO Box 2030Chatham  ONN7M 5L9,www.ckha.on.ca/women-and-childrens-health
Gynecology Clinic,519-235-2700,shha.administration@shha.on.ca,24 Huron St WExeter  ONN0M 1S2,www.shha.on.ca/clinics/
Gynecology Clinic,Switchboard: 519-245-1550Automated Attendant: 519-245-5295 ext 5440,admin@mha.tvh.ca,395 Carrie StStrathroy  ONN7G 3J4,www.mhalliance.on.ca/service/ambulatory-care/
