Store,phone,email,address,website
LifeLabs - Guelph - Wyndham St N,Customer Care: 1-877-849-3637,ContactUs-ON@LifeLabs.com,c/o LifeLabs Headquarters6360 Kennedy RdMississauga  ONL5T 2X4,www.lifelabs.com
LifeLabs - Hespeler Road Patient Service Centre,,,167 Hespeler RdCambridge  ONN1R 3H7,www.lifelabs.com
LifeLabs - Lorraine Avenue Patient Service Centre,,,200 Lorraine Ave  Suite 5-6Kitchener  ONN2B 3T4,www.lifelabs.com
LifeLabs - New Hamburg Patient Service Centre,,,338 Waterloo St  Unit 7New Hamburg  ONN3A 1T6,www.lifelabs.com
LifeLabs - University Avenue Patient Service Centre,,,65 University Ave E  Suite 3Waterloo  ONN2J 2V9,www.lifelabs.com
LifeLabs - Victoria Street South Patient Service Centre,,,751 Victoria St S  2nd FlrKitchener  ONN2M 5N4,www.lifelabs.com
Laboratory,519-323-2210 ext 2246,,630 Dublin StMount Forest  ONN0G 2L3,www.nwhealthcare.ca/patient-services/laboratory-ou...
Oxford Medical Imaging (Kitchener - Belmont Ave),226-646-4555,info@oxfordmedicalimaging.ca,Belmont Professional Centre564 Belmont Ave W  Suite 101Kitchener  ONN2M 5N6,www.oxfordmedicalimaging.ca
Laboratory,519-749-6578 ext 6501,info@smgh.ca,911 Queen's BlvdKitchener  ONN2M 1B2,www.smgh.ca/care-services-support/laboratory/
True North Imaging - Greenbrook X-Ray and Ultrasound,519-569-8592,,Forest Hill Centre421 Greenbrook Dr  Unit 23AKitchener  ONN2M 4K1,truenorthimaging.com
College of Medical Laboratory Technologists of Ontario (The),416-861-9605,mail@cmlto.com,25 Adelaide St E  Suite 2100Toronto  ONM5C 3A1,www.cmlto.com
Advantage Physiotherapy and Rehabilitation,519-576-9461,admin@advantagephysio.com,386 Gage Ave  Unit 4Kitchener  ONN2M 5C9,advantagephysio.com
Grand River Physiotherapy and Rehabilitation Centre,519-621-3265,info@grandriverphysio.ca,39 Grand Ave N  Suite 1Cambridge  ONN1S 2K7,grandriverphysio.ca
Groves Memorial Community Hospital,519-843-2010,info@gmch.fergus.net,235 Union St EFergus  ONN1M 1W3,www.gmch.ca
North Wellington Health Care - Palmerston and District Hospital,519-343-2030,,500 Whites Rd  PO Box 130Palmerston  ONN0G 2P0,pdh.nwhealthcare.ca/
Physiotherapy Alliance - New Hamburg,519-662-4676,physiotherapyalliance@rogers.com,10 Waterloo St  Unit 4New Hamburg  ONN3A 1V5,www.physiotherapyalliance.com
Physiotherapy Centre (The),519-742-5482,admin@advantagephysio.com,386 Gage Ave  Unit 4Kitchener  ONN2M 5C9,
St Joseph's Health Centre Guelph,519-824-6000,info@sjhcg.ca,100 Westmount RdGuelph  ONN1H 5H8,www.sjhcg.ca
Stone Road Physiotherapy,519-822-2435,,Stone Road Mall435 Stone Rd W  Suite 212Guelph  ONN1G 2X6,
Waterloo Region. Community Services Department - Sunnyside Wellness Centre,519-896-0805,swc@achievahealth.ca,247 Franklin St NKitchener  ONN2A 1Y5,www.regionofwaterloo.ca/en/health-and-wellness/sun...
Closing the Gap Healthcare - Mississauga - Matheson Blvd E,905-306-0202,gtahomecare@closingthegap.ca,Corporate Office2810 Matheson Blvd E  Suite 100Mississauga  ONL4W 4X7,www.closingthegap.ca/locations/mississauga-corpora...
Work-Fit Total Therapy Centre (Progression and Maintenance),905-845-9540,wfp@haltonhealthcare.on.ca,3001 Hospital Gate  Level 1  North BlockOakville  ONL6M 0L8,www.workfitphysiotherapy.ca
A Body in Motion Rehabilitation (Kitchener - Victoria St),519-579-3746,abodyinmotion@on.aibn.com,70 Victoria St NKitchener  ONN2H 5C2,www.abodyinmotion.ca
A Body in Motion Rehabilitation (Waterloo - The Boardwalk),519-578-4000,abodyinmotion@theboardwalkmedical.com,Medical Centre at The Boardwalk430 The Boardwalk  Suite 303Waterloo  ONN2T 0C1,www.abodyinmotion.ca
Absolute Health Science - Guelph - Surrey St Medical Bldg,519-827-9519,info@absolutehealthscience.com,Surrey Medical Building21 Surrey St W  Suite 202Guelph  ONN1H 3R3,www.absolutehealthscience.com
Activa Clinics - Kitchener,519-342-0000,kitchener@activaclinics.com,370 Highland Rd W  Unit 2Kitchener  ONN2M 5J9,activaclinics.com
Active Wellness,519-886-5402,info@activewellness.ca,606 Rock Point CresWaterloo  ONN2V 2K3,activewellness.ca
Andrews In-Home Physiotherapy,226-971-0538,andrewsphysiotherapy@gmail.com,,andrewsphysiotherapy.com
Ayr Physiotherapy Clinic,519-632-8822,info@ayrphysio.com,42 Northumberland StAyr  ONN0B 1E0,www.ayrphysiotherapy.com
Back Works Spinal and Sports Rehabilitation,519-746-8172,admin@backworks.ca,99 Northfield Dr E  Suite 102Waterloo  ONN2K 3P9,www.backworks.ca
BodyTech Physiotherapy,519-954-6000,info@bodytechphysio.ca,Chicopee Park Centre1601 River Rd E  Unit 30aKitchener  ONN2A 3Y4,bodytechphysio.ca
CARESPACE Health+Wellness,519-208-2273,564weber@carespace.biz,564 Weber St N  Unit 12Waterloo  ONN2L 5C6,carespace.health
CareWell Health Group,519-341-9297,frontdesk@carewellhealthgroup.ca,Chancellors Way Medical Arts Centre175 Chancellors Way  Suite 102Guelph  ONN1G 0E9,www.carewellhealthgroup.ca
CBI Health Group - CBI Health Centre - Cambridge Bishop,519-622-9093,,1315 Bishop St N  Suite 203Cambridge  ONN1R 6Z2,www.cbi.ca
CBI Health Group - CBI Health Centre - Kitchener Benton,519-570-3400,kitchener@cbi.ca,Benton Medical Centre51 Benton StKitchener  ONN2G 3H1,www.cbi.ca
CBI Health Group - CBI Health Centre - Kitchener Victoria,519-571-8200,kitchenervictoria@cbi.ca,751 Victoria St S  Suite 200Kitchener  ONN2M 5N4,www.cbi.ca
CBI Home Health - Guelph,519-826-4630,info@cbi.ca,485 Silvercreek Pkwy N  Unit 15Guelph  ONN1H 7K5,www.cbi.ca
University Gates Site - Mobility and Memory Clinic,519-904-0656,cffmug@family-medicine.ca,The Village of University Gates250 Laurelwood Dr  Suite 4111Waterloo  ONN2J 0E2,www.family-medicine.ca/clinics-services-programs-a...
Conestoga Physiotherapy Clinic,519-745-6990,mconphysio@gmail.com,501 Krug St  Unit 105Kitchener  ONN2B 1L3,www.conestogaphysio.com
Creative Therapy Health Services,519-954-5026,info@creativeot.com,136 Moore Ave S  Unit DWaterloo  ONN2J 1X5,www.creativeot.com
Dearborn Health Performance and Wellness Centre,519-884-4848,info@dearbornhealth.com,105 Lexington Rd  Unit 10Waterloo  ONN2J 4R7,www.dearbornhealth.com
Depth Training and Physiotherapy,226-748-9494,info@depthtraining.ca,483 Conestogo Rd  Unit 2Waterloo  ONN2L 4C9,www.depthtraining.ca
DMA Rehability,519-893-9747,info@dmarehab.com,Chicopee Plaza1601 River Rd E  Suite 311Kitchener  ONN2A 3Y4,www.dmarehability.com
Eastview Physiotherapy,519-767-1221,admin@eastviewphysiotherapy.com,322 Eastview Rd  Unit B3Guelph  ONN1E 0L2,www.eastviewphysiotherapy.com
Erin PhysioFitness,,,6 Thompson Cres  Unit 2Erin  ONN0B 1T0,www.erinphysio.ca
Forward Health,519-826-7973,,Guelph Medical Arts Building1030 Gordon St S  Suite 101Guelph  ONN1G 4X5,forwardhealth.ca
Hespeler Community Physiotherapy and Rehabilitation Centre,519-658-9492,info@hespelerphysio.com,38 Queen St WCambridge  ONN3C 1G1,www.hespelerphysio.com
Kinetics Medical and Rehabilitation Clinic,519-725-2641,,537 Frederick St  Unit 2Kitchener  ONN2B 2A7,www.kineticscentre.com
Leading Edge Physiotherapy Centre,519-893-4363,serviceinquiries@leadingedgephysiotherapy.ca,31 McBrine Dr  Suite 7Kitchener  ONN2R 1J1,www.leadingedgephysiotherapy.ca
Manual Concepts Physiotherapy,519-766-7774,info@manualconceptspt.com,31 Farley Dr  Unit 2Guelph  ONN1L 0B7,guelphphysiotherapy.com
Monarch House, a Division of CBI Health,519-514-5770,waterloo@monarchhouse.ca,Monarch House630 Weber St N  Unit 204AWaterloo  ONN2V 2N2,www.h-pcap.com/comprehensive-aphasia-program.html
Norfolk Physiotherapy Centre,519-763-2424,npcentre86@gmail.com,Surrey Street Medical Bldg21 Surrey St W  Suite 108Guelph  ONN1H 3R3,www.norfolkphysiotherapy.com
Physiotherapy Alliance - New Hamburg,519-662-4676,physiotherapyalliance@rogers.com,10 Waterloo St  Unit 4New Hamburg  ONN3A 1V5,www.physiotherapyalliance.com
Physiotherapy Centre (The),519-742-5482,admin@advantagephysio.com,386 Gage Ave  Unit 4Kitchener  ONN2M 5C9,
SOS Physiotherapy - Belmont Clinic,519-743-4355,belmont@sosphysiotherapy.ca,564 Belmont Ave W  Suite 301Kitchener  ONN2M 5N6,www.sosphysiotherapy.ca
SOS Physiotherapy - Campus Clinic,519-884-0767,sos-physio-campus@rogers.com,Student Life Centre200 University Ave W  Lower LevelWaterloo  ONN2L 3G1,campusphysio.com
Stone Road Physiotherapy,519-822-2435,,Stone Road Mall435 Stone Rd W  Suite 212Guelph  ONN1G 2X6,
Strive Physiotherapy and Performance,519-895-2020,info@strivept.ca,260 Doon South Dr  Unit 8Kitchener  ONN2P 2L8,www.strivept.ca
Health and Performance Centre,519-767-5011,hpc@uoguelph.ca,University of Guelph  J T Powell Bldg50 Stone Rd EGuelph  ONN1G 2W1,www.uoguelph.ca/hpc
Waterloo Sports Medicine Centre - RIM Park,519-885-5684,info@wsm.ca,Manulife Financial Sportsplex2001 University Ave E  Unit 104Waterloo  ONN2K 4K4,www.wsm.ca
Waterloo Sports Medicine Centre - University Square Plaza,519-746-2220,info@wsm.ca,65 University Ave E  Unit 12Waterloo  ONN2J 2V9,www.wsm.ca
Wellington Ortho and Rehab Associates,519-837-2020,wellington.orthoandrehab@gmail.com,86 Dawson Rd  Unit 3Guelph  ONN1H 1A8,www.wellington-ortho-rehab.com
West Side Physiotherapy,519-763-1918,info@westsidephysiotherapy.com,130 Silvercreek Pkwy N  Unit 19Guelph  ONN1H 7Y5,www.westsidephysiotherapy.com
Closing the Gap Healthcare - Mississauga - Matheson Blvd E,905-306-0202,gtahomecare@closingthegap.ca,Corporate Office2810 Matheson Blvd E  Suite 100Mississauga  ONL4W 4X7,www.closingthegap.ca/locations/mississauga-corpora...
Dorval Physiotherapy and Wellness Clinic,905-337-7007 or 903-399-7006,contact@dorvalphysio.ca,170 Rebecca St  Unit GOakville  ONL6K 1J6,www.dorvalphysio.ca
Work-Fit Total Therapy Centre (Progression and Maintenance),905-845-9540,wfp@haltonhealthcare.on.ca,3001 Hospital Gate  Level 1  North BlockOakville  ONL6M 0L8,www.workfitphysiotherapy.ca
KIDSPEECH,416-447-7325,info@kidspeech.ca,19 Larabee Cres  Unit 1Toronto  ONM3A 3E6,www.kidspeech.ca
North Wellington Health Care - Louise Marshall Hospital,519-323-2210,,630 Dublin StMount Forest  ONN0G 2L3,www.nwhealthcare.ca
North Wellington Health Care - Palmerston and District Hospital,519-343-2030,,500 Whites Rd  PO Box 130Palmerston  ONN0G 2P0,pdh.nwhealthcare.ca/
