Store,phone,email,address,website
Hamilton - 444 Concession St,905-388-1483,,444 Concession St  Unit 201Hamilton  ONL9A 1C2,www.hamiltonfht.ca
Hamilton - 460 Main St E,905-521-1622,,460 Main St E  Unit 101Hamilton  ONL8N 1K4,www.hamiltonfht.ca
Hamilton - 505 King St W (King West Medical Associates),905-525-3501,,505 King St WHamilton  ONL8P 1B9,www.kingwestmedical.ca
Hamilton - 505 Rymal Rd E (Rymal Square Health Centre),905-318-1444,,505 Rymal Rd EHamilton  ONL8W 3X1,www.hamiltonfht.ca
Hamilton - 576 Main St E,905-528-5292,,576 Main St EHamilton  ONL8M 1J2,www.corecarefht.ca
Hamilton - 605 James St N,905-525-4900,,605 James St N  Unit 102Hamilton  ONL8L 1J9,www.hamiltonfht.ca
Hamilton - 631 Queenston Rd (Queenston Medical Dental Centre),,,631 Queenston RdHamilton  ONL8K 6R5,www.hamiltonfht.ca
Hamilton - 67 Kenilworth Ave N (Crown Point Family Health Centre),,,67 Kenilworth Ave NHamilton  ONL8H 4R6,www.hamiltonfht.ca
Hamilton - 672 Upper James St,905-389-2253,,672 Upper James StHamilton  ONL9C 2Z3,www.hamiltonfht.ca
Hamilton - 700 Main St E,,,700 Main St EHamilton  ONL8M 1K7,www.hamiltonfht.ca
Hamilton - 723 Rymal Rd W (Westmount Community Health Centre),Drs LaGrotteria and Dr Mercante: 905-574-7300Dr Milroy and Dr O'Connor: 905-575-5200,,723 Rymal Rd W  Suite 800Hamilton  ONL9B 2W2,www.hamiltonfht.ca
Hamilton - 755 Concession St,905-575-2888,,755 Concession St  Unit 200Hamilton  ONL8V 1C4,www.hamiltonfht.ca
Hamilton - 770 Mohawk Rd W,Dr Morry Black: 905-526-9661Dr Rick Black: 905-388-4543,,770 Mohawk Rd WHamilton  ONL9C 1X9,www.hamiltonfht.ca
Hamilton - 801 Mohawk Rd W (Harvard Square),,,801 Mohawk Rd WHamilton  ONL9C 6C2,www.hamiltonfht.ca
Hamilton - 849 Upper Wentworth St (Wentworth Limeridge Medical Centre),,,849 Upper Wentworth StHamilton  ONL9A 5H4,www.hamiltonfht.ca
Hamilton - 908 Garth St,905-383-8026,,908 Garth St  BHamilton  ONL9C 4L2,www.hamiltonfht.ca
Hamilton - 928 Barton St E,905-545-8785,,928 Barton St EHamilton  ONL8L 3C3,www.hamiltonfht.ca
Stoney Creek - 15 Mountain Ave S (Stoney Creek Health Science Building),,,15 Mountain Ave SStoney Creek  ONL8G 2V6,www.hamiltonfht.ca
Stoney Creek - 198 Barton St E (Profetto Savatteri Family Medicine),Dr Jason Profetto: 905-662-9463Dr Ralph Profetto: 904-662-4404Dr Savatteri: 905-662-4554,,198 Barton St EStoney Creek  ONL8E 2K2,www.hamiltonfht.ca
Stoney Creek - 2 King St W,905-662-5525,,2 King St WStoney Creek  ONL8G 1G8,www.hamiltonfht.ca
Stoney Creek - 410 Hwy 8 (Supercare Medical Centre),905-667-3939,,410 Hwy 8Stoney Creek  ONL8G 1G2,www.hamiltonfht.ca
Stoney Creek - 60 Centennial Pkwy S (Parkway Professional Building),Dr Damji: 905-662-0155Dr Schweitzer: 905-662-1234Dr Sherman: 905-662-2231,,60 Centennial Pkwy SStoney Creek  ONL8G 2C5,www.hamiltonfht.ca
Stoney Creek - 980 Queenston Rd (The Stoney Creek Professional Arts Building),905-664-2130,,980 Queenston Rd  Unit 201Stoney Creek  ONL8G 1B9,www.hamiltonfht.ca
McMaster Family Health Team,905-525-9140 ext 21540,halek2@mcmaster.ca,David Braley Health Sciences Centre100 Main St W  3rd FlHamilton  ONL8P 1H6,mcmasterfht.ca
McMaster Family Practice,905-546-9885,,David Braley Health Sciences Centre100 Main St W  3rd FlHamilton  ONL8P 1H6,mcmasterfamilypractice.ca
Stonechurch Family Health Centre,Team A: 905-575-1300Team B: 905-575-7757Team C: 905-574-1444,,1475 Upper Ottawa StHamilton  ONL8W 3J6,stonechurchclinic.ca
Niagara Medical Group Family Health Team,905-356-2236,,4421 Queen StNiagara Falls  ONL2E 2L2,www.niagaramedicalgroup.com
Niagara North Family Health Team - Lake Carlton Site - Family Practice Teaching Clinic,905-988-9617 ext 226,,145 Carlton St  Unit 7St Catharines  ONL2R 1R5,www.niagaranorthfht.ca
Niagara-on-the-Lake Site,905-468-9189,,176 Wellington St  PO Box 1360Niagara-on-the-Lake  ONL0S 1J0,www.niagaranorthfht.ca
St Catharines - 1338 Fourth Ave - Niagara Family Health Centre,905-984-3335,,Niagara Family Health Centre1338 Fourth Ave  Suite S100St Catharines  ONL2S 0G1,www.niagaranorthfht.ca
St Catharines - 145 Carlton St,905-685-4866,,145 Carlton St  Unit 6ASt Catharines  ONL2R 1R5,www.niagaranorthfht.ca
St Catharines - 245 Pelham Rd Site,905-988-9277,,245 Pelham Rd  Suite 216St Catharines  ONL2S 1X8,www.niagaranorthfht.ca
St Catharines - 605 Glenridge Ave,905-685-8700,,605 Glenridge Ave  Unit 9St Catharines  ONL2P 2L3,www.niagaranorthfht.ca
Virgil Site - Niagara Medical Centre,FHT Receptionist: 905-468-2177 ext 130Clinic: 905-468-3275,,1882 Niagara Stone Rd  PO Box 10Virgil  ONL0S 1T0,www.niagaranorthfht.ca
Portage Medical Family Health Team,905-354-9393,info@portagemedicalfht.ca,4256 Portage Rd  Suite 303Niagara Falls  ONL2E 6A4,www.portagemedicalfht.ca
4725 Dorchester Rd,289-296-2025,info@portagemedicalfht.ca,4725 Dorchester Rd  Unit A6Niagara Falls  ONL2E 0A8,www.portagemedicalfht.ca
5400 Portage Rd,905-354-9393,info@portagemedicalfht.ca,5400 Portage RdNiagara Falls  ONL2G 5X7,www.portagemedicalfht.ca
5547 Portage Rd,905-356-3562,info@portagemedicalfht.ca,5547 Portage Rd  Unit BNiagara Falls  ONL2G 5Y2,www.portagemedicalfht.ca
PrimaCare Community Family Health Team,519-442-9834,info@pccfht.ca,65 Dundas St EParis  ONN3L 3H1,www.pccfht.ca
St George Site,519-448-3331,info@pccfht.ca,2 Sunnyside DrSt George  ONN0E 1N0,www.pccfht.ca
Family Health Team,519-445-4019,,1745 Chiefswood RdOhsweken  ONN0A 1M0,www.snhs.ca/FamHealthTeam.htm
Smithville Medical Centre Family Health Team,905-957-3328,,230 Canborough St  PO Box 218Smithville  ONL0R 2A0,www.smithvillefht.ca
Welland McMaster Family Health Team,905-734-9699 ext 3,,555 Prince Charles Dr NWelland  ONL3C 6B5,www.wellandmcmasterfht.com
Association of Family Health Teams of Ontario,647-234-8605,info@afhto.ca,400 University Ave  Suite 2100Toronto  ONM5G 1S5,www.afhto.ca
Port Rowan Medical Centre,519-586-3143,,1035 Bay StPort Rowan  ONN0E 1M0,dfht.ca/port-rowan-medical-clinic
Ayr Site,Dr Vlaar: 519-632-9153Dr Piercy: 519-442-7979,info@pccfht.ca,45 Stanley St  Suite 207Ayr  ONN0B 1E0,www.pccfht.ca
Tavistock Community Health,519-655-2322,,PO Box 310Tavistock  ONN0B 2R0,www.tchi.ca
Advanced Foot Care and Orthotics,905-690-7775,advancedfootcare@bellnet.ca,327 Dundas St EWaterdown  ONL0R 2H6,www.advancedfootcareclinic.ca
Aldershot Foot Clinic and Mobile Services,905-220-5014,info@adershotfootclinic.com,70 Plains Rd W  Unit 8Burlington  ONL7T 0B6,www.aldershotfootclinic.com
Audrey Wall Nursing Professional Corporation,905-938-3668,info@clinicalfootservices.ca,Martindale Physiotherapy600 Ontario St  Unit 7St Catharines  ONL2N 7H8,clinicalfootservices.ca
Balanced Foot Care,905-631-6331,info@balancedfootcare.ca,,www.balancedfootcare.ca
Beachcombers Seniors Club,905-894-6106Foot Care: 905-894-0101,plus50@live.ca,237 Ridge RdRidgeway  ONL0S 1N0,www.beachcomberseniors.pbworks.com
BioPed Foot Care Centre - Grimsby,905-309-9999,grimsby@bioped.com,155 Main St E  Unit 105BGrimsby  ONL3M 1P2,www.bioped.com/grimsby
BioPed Foot Care Centre - Hamilton Mountain,905-575-9797,hamilton@bioped.com,National Bank Plaza880 Upper Wentworth St  Unit 6Hamilton  ONL9A 5H2,www.bioped.com/hamiltoncentral
BioPed Foot Care Centre - Hamilton West,905-524-3338,hamiltonwest@bioped.com,1685 Main St W  Suite 145Hamilton  ONL8S 1G5,www.bioped.com/hamiltonwest
BioPed Foot Care Centre - St Catharines,905-685-7751,stcatharines@bioped.com,270 Geneva StSt Catharines  ONL2N 2E8,www.bioped.com/stcatharines
BioPed Foot Care Centre - Stoney Creek,905-662-1222,stoneycreek@bioped.com,Battlefield Square826 Queenston Rd  Unit 13Stoney Creek  ONL8G 4A8,www.bioped.com/stoneycreek
Best Foot Forward Program,905-522-6887 ext 2217,,200 Terrace Hill StBrantford  ONN3R 1G9,
Brantford Podiatry Associates,519-751-2900,brantfordpodiatry@bellnet.ca,217 Terrace Hill St  Suite 122Brantford  ONN3R 1G8,www.podiatryassociates.ca/brantford-office.html
Burlington Foot Clinic,905-681-2388,burlingtonfootclinic@cbi.ca,1960 Applely Line  Unit 22Burlington  ONL7L 0B7,www.burlingtonfootclinic.com
Chiropody,905-523-0090,,438 Hughson St NHamilton  ONL8L 4N5,www.compassch.org/programs-services/health-wellnes...
Steps for Health Diabetes Foot Care Program,905-523-0090,,438 Hughson St NHamilton  ONL8L 4N5,www.compassch.org/programs-services/health-wellnes...
Brantford Location,905-523-0090,,Grand River Community Health Centre363 Colborne StBrantford  ONN3S 3N2,www.grandriverchc.ca/in-the-centre/foot-care
Burlington Location,905-523-0090,,Joseph Brant Community Health Centre1182 Northshore Blvd E  Room B16Burlington  ONL7S 1C5,www.compassch.org/programs-services/health-wellnes...
Dunnville Location,905-523-0090,,Edgewater Gardens428 Broad St WDunnville  ONN1A 1T3,www.compassch.org/programs-services/health-wellnes...
Fort Erie Location,905-688-2223,,Bridges Community Healthcare1485 Garrison RdFort Erie  ONL2A 1P8,www.compassch.org/programs-services/health-wellnes...
Hagersville Location,905-523-0090,,West Haldimand General Hospital75 Parkview RdHagersville  ONN0A 1H0,www.compassch.org/programs-services/health-wellnes...
Hamilton Location,905-523-0090,,688 Queensdale Ave E  3rd Fl  Suite 8Hamilton  ONL8V 1M1,www.compassch.org/programs-services/health-wellnes...
Niagara Falls Location,905-688-2223,,Niagara Falls Community Health Centre4790 Victoria AveNiagara Falls  ONL2E 4C2,www.compassch.org/programs-services/health-wellnes...
Port Colborne Location,905-688-2223,,Bridges Community Health Centre380 Elm StPort Colborne  ONL3K 4P2,www.compassch.org/programs-services/health-wellnes...
Simcoe Location,905-523-0090,,Norfolk General Hospital365 West StSimcoe  ONN3Y 1T7,www.compassch.org/programs-services/health-wellnes...
St Catharines Location,905-688-2223,,Quest Community Health Centre145 Queenston StSt Catharines  ONL2R 2Z9,www.compassch.org/programs-services/health-wellnes...
Stoney Creek Location,905-523-0090,,New Village Retirement Home  1st Fl490 Hwy 8  Rm 104Stoney Creek  ONL8G 1G6,www.compassch.org/programs-services/health-wellnes...
Welland Location,289-820-7024,,Seaway Mall  2nd Fl800 Niagara St  Unit JJ1Welland  ONL3C 5Z4,www.compassch.org/programs-services/health-wellnes...
Delhi Township Senior Citizens Club,519-582-3881,dfc@execulink.com,Delhi Senior Friendship Centre418 Queen StDelhi  ONN4B 2L3,
Dr Bruce Rosenberg - Diabetic Foot Care,905-646-3814,,318 Ontario StSt Catharines  ONL2R 5L8,
Eastgate Foot and Ankle Clinic,905-573-6272,eastgatefootcare@gmail.com,Eastgate Mall75 Centennial Pkwy N  Unit E001AHamilton  ONL8E 2P2,
Feet First Footcare,905-538-6579,fffcare7@gmail.com,1221 Limeridge Rd EHamilton  ONL8W 1Y1,www.feetfirstfootcare.ca
Foot Care by Shelley - Cobblestone Medicine Rehab,519-442-2237,footcarebyshelley@yahoo.com,Cobblestone Medicine Rehab1084 Rest Acres Rd  Unit 8Paris  ONN3L 0B5,www.footcarebyshelley.ca
Foot Care by Shelley - St George Wellness Centre,519-448-1313,footcarebyshelley@yahoo.com,St George Wellness Centre196 Industrial BlvdSt George  ONN0E 1N0,www.footcarebyshelley.ca
Foot Clinic and Orthotics Centre (The) - Beamsville,905-563-3388,m_najmudin@yahoo.com,4311 Ontario StBeamsville  ONL0R 1B0,www.footcliniccanada.com
Foot Clinic and Orthotics Centre (The) - St Catharines,905-684-5953,m_najmudin@yahoo.com,195 Queenston StSt Catharines  ONL2R 3A4,www.footcliniccanada.com
Foot Care Services,905-692-3464,,Glanbrook Municipal Building4280 Binbrook Rd  Unit 2Binbrook  ONL0R 1C0,www.glanbrookcommunityservices.ca/footcare
Hamilton Family Foot Care Clinic,905-575-9700,info@justfeet.net,595 Upper Wellington StHamilton  ONL9A 3P8,www.hamiltonfootcareclinic.com
Hamilton Foot Clinic,905-385-4251,info@healthyfeet.net,1508 Upper James StHamilton  ONL9B 1K3,www.hamiltonfootclinic.com
Healthy Foot Prints,905-522-3233,administration@hucchc.com,71 Rebecca StHamilton  ONL8R 1B6,www.hucchc.com/programs.html
Hewak Foot Clinic (The),905-628-8585,dundasfootclinic@cbi.ca,60 Hatt St  Suite 202Dundas  ONL9H 7T6,www.hewakfootclinic.com
McMaster Foot Care,519-732-3374,footnurse@outlook.com,,
McQuistan Chiropody - Hamilton - King St E,905-573-4817,chiropod@stjoes.ca,St. Joseph's Hamilton Healthcare - King Campus2757 King St EHamilton  ONL8G 5E4,www.happytoes.ca
McQuistan Chiropody - Hamilton - Upper Ottawa St,905-527-4817,,1423 Upper Ottawa St  Units 4 and 5Hamilton  ONL8W 3J6,www.happytoes.ca
Best Foot Forward,Switchboard: 905-378-4647,,5546 Portage RdNiagara Falls  ONL2E 6X2,www.niagarahealth.on.ca/site/niagara-falls-site
Best Foot Forward,Switchboard: 905-378-4647,,1200 Fourth AveSt Catharines  ONL2S 0A9,www.niagarahealth.on.ca/site/st-catharines-site
Best Foot Forward,Switchboard: 905-378-4647,,65 Third StWelland  ONL3B 4W6,www.niagarahealth.on.ca/site/welland-site
Simcoe Foot Care and Custom Orthotic Centre,519-428-4003,debbie@simcoefootcare.com,161 West StSimcoe  ONN3Y 1S7,www.simcoefootcare.com
Best Foot Forward Program,905-522-6887 ext 2217,,50 Charlton Ave EHamilton  ONL8N 4A6,
Best Foot Forward Program,905-522-6887 ext 2217,,2757 King St EHamilton  ONL8G 5E4,
Advanced Foot Care Program,905-522-6887 ext 2217,,1550 Upper James St  Suite 201Hamilton  ONL9B 2L6,www.stjosephshomecare.ca/client-services/help-at-h...
Community Outreach Clinic Program,905-627-3541 ext 2248,info@sjv.on.ca,56 Governors RdDundas  ONL9H 5G7,www.sjv.on.ca/community-services/community-medical...
Step Ahead Advanced Nursing Foot Care,905-385-4654,,,
West Mountain Footcare Clinic,905-538-6800,westmountainfootcare@gmail.com,556 Upper James StHamilton  ONL9C 2Y4,westmountainfootcare.com
Foot Care and Orthotic Centre,905-338-4669,chiropody@haltonhealthcare.com,461 North Service Rd W  Unit 27BOakville  ONL6M 2V5,www.oakvillehospitalfootcare.ca
Immunization Clinic,519-753-4937 ext 451Travel Immunization Clinic: 519-753-4937 ext 416,email@bchu.org,194 Terrace Hill StBrantford  ONN3R 1G7,www.bchu.org/ClinicsAndClasses/Immunization/Pages/...
Immunization Clinic,905-318-6623 ext 3214,,282 Argyle St SCaledonia  ONN3W 1K7,hnhu.org/clinics-classes/immunization-clinics
Immunization Clinic - Simcoe,519-426-6170 ext 3214905-318-6623 ext 3214,,12 Gilbertson Dr  PO Box 570Simcoe  ONN3Y 4N5,hnhu.org/clinics-classes/immunization-clinics
Community Vaccine Clinics,905-540-5250,publichealth@hamilton.ca,Robert Thomson Building110 King St W  3rd FlHamilton  ONL8P 4S6,www.hamilton.ca/public-health/clinics-services/com...
General Immunization Clinics,905-688-8248,,PO Box 1052  Stn MainThorold  ONL2V 0A2,www.niagararegion.ca/health/vaccinations/general/d...
Travel Doctor (The),905-529-8558,,Hamilton Port Authority Building605 James St NHamilton  ONL8L 1J9,www.traveldoc.ca
Yellow Fever Vaccination Centres in Canada,613-957-8739,yfinfofj@phac-aspc.gc.ca,100 Colonnade Rd  AL 6201 BOttawa  ONK1A 0K9,www.canada.ca/en/public-health/services/travel-hea...
Halton. Halton Region Health Department - Oakville - Halton Regional Centre - Immunization Services,Mon-Sun 24 hours 905-825-6000 or call 3-1-1,accesshalton@halton.ca,c/o Halton Region Health DepartmentHalton Regional Centre1151 Bronte RdOakville  ONL6M 3L1,www.halton.ca/For-Residents/Immunizations-Preventa...
Albright Gardens,905-563-8252,,5050 Hillside DrBeamsville  ONL0R 1B2,
Alexander Place Long Term Care,905-689-2662,jsipos@jarlette.com,329 Parkside Dr  PO Box 50Waterdown  ONL0R 2H0,www.jarlette.com/long-term-care/alexander-place
Anson Place Care Centre,905-768-1641,info@ansonplacecarecentre.ca,85 Main St NHagersville  ONN0A 1H0,www.ansonplacecarecentre.ca
Arbour Creek Long Term Care Centre,905-578-3431,,2717 King St EHamilton  ONL8G 1J3,arbourcreekcarecentre.ca
Baywoods Place,905-523-7134,,330 Main St EHamilton  ONL8N 3T9,www.reveraliving.com/long-term-care/locations/bayw...
Billings Court Manor,905-333-4006,info@billingscourtmanor.com,3700 Billings CourtBurlington  ONL7N 3N6,www.billingscourtmanor.com
Blackadar Continuing Care Centre,905-627-5465,sdesgagne@extendicare.com,101 Creighton RdDundas  ONL9H 3B7,www.blackadarcontinuingcare.ca
Brierwood Gardens,519-759-1040,brierwoodgardens@reveraliving.com,425 Park Rd NBrantford  ONN3R 7G5,www.reveraliving.com/long-term-care/locations/brie...
Burloak Long Term Care Centre,905-639-6389,,5959 New StBurlington  ONL7L 6W5,www.reveraliving.com/long-term-care/locations/burl...
CAMA Woodlands Long-Term Care Home,905-681-6441,reception@camawoodlands.ca,159 Panin RdBurlington  ONL7P 5A6,www.camawoodlands.ca
Cedarwood Village,519-426-8305,,500 Queensway WSimcoe  ONN3Y 4R4,
Chartwell Brant Centre Long Term Care Residence,905-639-2848,info@chartwell.com,1182 North Shore Blvd EBurlington  ONL7S 1C5,www.chartwell.com/long-term-care-homes/chartwell-b...
Chartwell Niagara Long Term Care Residence,905-468-2111,,120 Wellington St  PO Box 985Niagara-on-the-Lake  ONL0S 1J0,chartwell.com/en/retirement-residences/chartwell%2...
Chartwell Willowgrove Long Term Care Residence,905-304-6781,,1217 Old Mohawk RdAncaster  ONL9K 1P6,www.chartwell.com/long-term-care-homes/chartwell-w...
Chippawa Creek at Bella Care Residence,905-295-2727,,8720 Willoughby DrNiagara Falls  ONL2G 7X3,www.parkplaceseniorsliving.com/find-a-location/ont...
Clarion Nursing Home,905-664-2281,info@clarionnursinghome.on.ca,337 Hwy 8Stoney Creek  ONL8G 1E7,www.clarionnursinghome.on.ca
Creek Way Village Long-Term Care Home,311905-825-6000,accesshalton@halton.ca,5200 Corporate DrBurlington  ONL7L 7G7,www.halton.ca/For-Residents/Older-Adults/Long-Term...
Crescent Park Lodge,905-871-8330,info@crescentparklodge.com,4 Hagey AveFort Erie  ONL2A 5M5,www.crescentparklodge.com
D H Rapelje Lodge,905-714-7428,,277 Plymouth RdWelland  ONL3B 6E3,www.niagararegion.ca/living/seniors/long-term-care...
Deer Park Villa,905-945-4164,,150 Central AveGrimsby  ONL3M 4Z3,www.niagararegion.ca/living/seniors/long-term-care...
Delhi Long Term Care Centre,519-582-3400,,750 Gibralter StDelhi  ONN4B 3B3,www.peoplecare.ca/long-term-care/delhi
Dover Cliffs,519-583-1422,,501 St George StPort Dover  ONN0A 1N0,www.reveraliving.com/long-term-care/locations/dove...
Dundurn Place Care Centre,905-523-6427,,39 Mary St NHamilton  ONL8R 3L8,www.dundurnplacecarecentre.ca
Edgewater Gardens,905-774-2503,,428 Broad St WDunnville  ONN1A 1T3,www.edgewaterltc.ca
Extendicare Hamilton,905-318-4472,cnh_hamilton@extendicare.com,90 Chedmac DrHamilton  ONL9C 7S6,www.extendicarehamilton.com
Extendicare St Catharines,905-688-3311,cnh_stcatharines@extendicare.com,283 Pelham RdSt Catharines  ONL2S 1X7,www.extendicarestcatharines.com
Fox Ridge Care Community,519-759-4666,antony.mathew@siennaliving.ca,389 West StBrantford  ONN3R 3V9,www.siennaliving.ca/long-term-care/locations/fox-r...
Foyer Richelieu Welland,905-734-1400,info@foyerrichelieu.com,655 Tanguay AveWelland  ONL3B 6A1,www.foyerrichelieuwelland.com
Garden City Manor,905-934-3321,,168 Scott StSt Catharines  ONL2N 1H2,www.reveraliving.com/long-term-care/locations/gard...
Gilmore Lodge,905-871-6160,,50 Gilmore RdFort Erie  ONL2A 2M1,www.niagararegion.ca/living/seniors/long-term-care...
Grace Villa Long Term Care Home,905-387-4812,,45 Lockton CresHamilton  ONL8V 4V5,www.gracevilla.ca
Grandview Lodge,905-774-7547,,657 Lock St WDunnville  ONN1A 1V9,www.haldimandcounty.ca/grandview-lodge
Hamilton Continuing Care,905-527-1482,,125 Wentworth St SHamilton  ONL8N 2Z1,www.schlegelvillages.com/hamilton-continuing-care
Hampton Terrace Care Centre for Seniors,905-631-0700,info@hamptonterrace.ca,75 Plains Rd WBurlington  ONL7T 1E8,www.hamptonterrace.ca
Hardy Terrace Long-Term Care Home,519-484-2431,adm.hterrace@verveseniorliving.com,612 Mount Pleasant Rd  RR 2Brantford  ONN3T 5L5,www.verveseniorliving.com/hardy-terrace
Heidehof Long Term Care Home,905-935-3344,,600 Lake StSt Catharines  ONL2N 4J4,www.heidehof.com
Henley House (The),905-937-9703,henley@primacareliving.com,20 Ernest StSt Catharines  ONL2N 7T2,www.primacareliving.com/henley-house
Heritage Green Nursing Home,905-573-7177,info@hgseniorcare.ca,353 Isaac Brock DrStoney Creek  ONL8J 2J3,www.hgseniorcare.ca
Idlewyld Manor,905-574-2000,office@idlewyldmanor.com,449 Sanatorium RdHamilton  ONL9C 2A7,www.idlewyldmanor.com
Iroquois Lodge Nursing Home,519-445-2224,,1755 Chiefswood Rd  PO Box 309Ohsweken  ONN0A 1M0,www.snhs.ca/IroquoisLodge.htm
John Noble Home,519-756-2920,info@jnh.ca,97 Mount Pleasant StBrantford  ONN3T 1T5,www.jnh.ca
Kilean Lodge,905-945-9243,,83 Main St EGrimsby  ONL3M 1N6,www.reveraliving.com/long-term-care/locations/kile...
Linhaven,905-934-3364,,403 Ontario StSt Catharines  ONL2N 1L5,www.niagararegion.ca/living/seniors/long-term-care...
Macassa Lodge,905-546-2800,macassalodge@hamilton.ca,701 Upper Sherman AveHamilton  ONL8V 3M7,www.hamilton.ca/social-services/long-term-care/mac...
Maple Park Lodge,905-994-0224,info@mapleparklodge.com,6 Hagey AveFort Erie  ONL2A 5M5,www.mapleparklodge.com
Maple Villa Long Term Care Centre,905-639-2264,maplevilla@maplevilla.ca,441 Maple AveBurlington  ONL7S 1L8,www.maplevilla.ca
Meadows Long-Term Care Centre (The),905-304-1993,,12 Tranquility AveAncaster  ONL9G 5C2,www.reveraliving.com/long-term-care/locations/the-...
Meadows of Dorchester (The),905-357-1911,,6623 Kalar RdNiagara Falls  ONL2H 2T3,www.niagararegion.ca/living/seniors/long-term-care...
Millennium Trail Manor,905-356-5005,info@millenniumtrailmanor.com,6861 Oakwood DrNiagara Falls  ONL2G 0J3,www.millenniumtrailmanor.com
Mount Nemo Christian Nursing Home,905-335-3636,mountnemonursinghome@cogeco.net,4486 Guelph LineBurlington  ONL7P 0N2,www.mountnemochristiannh.on.ca
Extended Care Unit,905-378-4647,,65 Third StWelland  ONL3B 4W6,www.niagarahealth.on.ca/en/extended-care-unit
Niagara Ina Grafton Gage Village,905-935-6822,info@niggv.on.ca,413 Linwell RdSt Catharines  ONL2M 7Y2,www.niggv.on.ca
Norfolk Hospital Nursing Home,519-429-6973,,365 West StSimcoe  ONN3Y 1T7,www.ngh.on.ca/norfolk-hospital-nursing-home.html
Northland Pointe,905-835-9335,northland@niagararegion.ca,2 Fielden AvePort Colborne  ONL3K 6G4,www.niagararegion.ca/living/seniors/long-term-care...
Norview Lodge,519-426-0902,,44 Rob Blake WaySimcoe  ONN3Y 0E3,www.norfolkcounty.ca/living/health-and-social-serv...
Oakwood Park Lodge,905-356-8732,info@oakwoodparklodge.com,6747 Oakwood DrNiagara Falls  ONL2E 6S5,www.oakwoodparklodge.com
Orchard Terrace Care Centre,905-643-1795,info@orchardterracecarecentre.ca,199 Glover RdStoney Creek  ONL8E 5J2,www.orchardterracecarecentre.ca
Park Lane Terrace,519-442-2753,,295 Grand River St NParis  ONN3L 2N9,www.parklaneterrace.ca
Gardenview Long Term Care Home,519-587-2448,info@parkviewmeadows.ca,72 Town Centre DrTownsend  ONN0A 1S0,www.parkviewmeadows.ca/item/welcome-to-gardenview....
Parkview Nursing Centre,905-525-5903,,545 King St WHamilton  ONL8P 1C1,www.parkviewnursingcentre.ca
Pine Villa Nursing Home,905-573-4940,,490 Hwy 8Stoney Creek  ONL8G 1G6,www.pinevillacarecentre.ca
Pleasant Manor Retirement Village,905-468-1111,pleasantmanor@radiantcare.net,15 Elden St  PO Box 500Virgil  ONL0S 1T0,www.radiantcare.net/live-here/pleasant-manor
Queen's Garden Long Term Care Residence,905-972-8889,,80 Queen St NHamilton  ONL8R 3P6,www.chartwell.com/en/retirement-residences/queen's...
R H Lawson Eventide Home,905-356-1221,,5050 Jepson StNiagara Falls  ONL2E 1K5,www.niagaraeventide.ca
Regina Gardens Long Term Care Residence,905-383-2970,,536 Upper Paradise RdHamilton  ONL9C 5E3,www.chartwell.com/en/retirement-residences/regina-...
Ridgeview Long Term Care Centre,905-561-3332,,385 Highland Rd WStoney Creek  ONL8J 3X9,www.reveraliving.com/long-term-care/locations/ridg...
Royal Rose Place,289-480-0400,,635 Prince Charles Dr NWelland  ONL3C 0C7,www.jarlette.com/long-term-care/royal-rose-place
Shalom Manor Long Term Care,905-945-9631,,12 Bartlett AveGrimsby  ONL3M 4N5,www.shalommanor.ca
Long Term Care,905-529-1613 ext 265,info@shalomvillage.ca,70 Macklin St NHamilton  ONL8S 3S1,www.shalomvillage.ca/services/accommodations/long-...
St Joseph's Lifecare Centre,519-751-7096,,99 Wayne Gretzky PkwyBrantford  ONN3S 6T6,www.sjlc.ca/long-term-care
St Joseph's Villa Dundas,905-627-3541,info@sjv.on.ca,56 Governors RdDundas  ONL9H 5G7,www.sjv.on.ca/long-term-care
St Peter's Residence at Chedoke,905-383-0448,reception@stpeterscc.ca,125 Redfern AveHamilton  ONL9C 7W9,www.stpeterscc.ca
Tabor Manor,905-934-2548,tabormanor@radiantcare.net,1 Tabor DrSt Catharines  ONL2N 1V9,www.radiantcare.net/live-here/tabor-manor
Telfer Place,519-442-4411,telferplace@reveraliving.com,245 Grand River St NParis  ONN3L 3V8,www.reveraliving.com/long-term-care/locations/telf...
Tufford Nursing Home,905-682-0503,info@tufford.ca,312 Queenston StSt Catharines  ONL2P 2X4,www.tufford.ca
United Mennonite Home,905-562-7385,thehome@umh.ca,4024 Twenty-Third StVineland  ONL0R 2C0,www.umh.ca
Upper Canada Lodge,905-468-4208,,272 Wellington StNiagara-on-the-Lake  ONL0S 1J0,www.niagararegion.ca/living/seniors/long-term-care...
Valley Park Lodge,905-358-3277,info@valleyparklodge.com,6400 Valley WayNiagara Falls  ONL2E 7E3,www.valleyparklodge.com
Victoria Gardens Long Term Care,905-527-9111,,176 Victoria Ave NHamilton  ONL8L 5G1,www.victoriagardens.ca
Village of Tansley Woods (The),905-336-9904,tansley.admin@schlegelvillages.com,4100 Upper Middle RdBurlington  ONL7M 4W8,www.schlegelvillages.com/tansley-woods-burlington
Village of Wentworth Heights (The),905-575-4735,wentworth.retadmin@schlegelvillages.com,1620 Upper Wentworth StHamilton  ONL9B 2W3,www.schlegelvillages.com/wentworth-heights-hamilto...
